"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"SLE","Sierra Leone","GDP"," (billions) 2005 USD","953.73000000000002","981.21000000000004","1028.1300000000001","1006.51","1047.71","992.05999999999995","1004.3200000000001","1076.95","1000.7","1008.0","1041.77","1066.25","863.55999999999995","875.48000000000002","858.39999999999998","789.75","829.24000000000001","690.41999999999996","684.63999999999999","629.03999999999996","652.98000000000002","771.63","983.52999999999997","1074.8900000000001","1155.6500000000001","1239.4000000000001","1330.4100000000001","1421.48","1493.4400000000001","1541.23","1617.53","1699.3900000000001","2573.21","3105.461769","3249.0360609999998","2551.393364","2685.8653009999998","2667.9678039999999","2805.3839710000002","3049.4673819999998","3221.6477410000002","3402.0113259999998","3636.3118490000002","3887.0029909999998","4154.4207649999998","4438.2694799999999","4733.535852","5045.0248380000003","5375.3506049999996","5725.0910919999997","6096.6050969999997","6477.9171850000002","6879.9611560000003","7304.0676139999996","7751.244592","8223.4947169999996","8709.1987250000002","9220.1976470000009","9758.8166789999996","10327.42806","10927.564","11552.605079999999","12216.663769999999","12923.395860000001","13675.879220000001","14476.23072","15308.57719","16188.85901","17120.02634","18102.87889","19139.45289"
"SGP","Singapore","GDP"," (billions) 2005 USD","23506.799999999999","25794.91","27632.77","29985.59","32484.830000000002","32016.029999999999","32695.34","35909.059999999998","40028.900000000001","44036.75","48096.129999999997","51248.690000000002","54497.330000000002","60891.669999999998","67935.089999999997","73475.080000000002","79199.039999999994","85805.009999999995","84623.529999999999","90718.410000000003","99844.979999999996","97449.990000000005","101501.06","105035.28999999999","115096.66","123507.0","133821.84","144214.78","145872.06","144748.84","165695.44","174477.29999999999","181979.82999999999","190488.21919999999","196697.671","200648.429","204205.9326","208615.17199999999","213756.864","219449.80660000001","225564.75039999999","231983.99969999999","240258.50640000001","248419.08350000001","256528.85769999999","264497.90429999999","272138.44959999999","279430.41519999999","286385.41989999998","293010.11180000001","299334.96549999999","305408.82980000001","311225.38640000002","316811.43359999999","322216.52490000002","327489.79450000002","332818.56089999998","338048.63059999997","343179.60210000002","348190.39730000001","353074.39480000001","358291.47149999999","363493.37790000002","368748.63929999998","374122.6581","379633.99560000002","385499.86499999999","391490.29210000002","397552.8946","403621.13679999998","409654.71029999998"
"SVK","Slovak Republic","GDP"," (billions) 2005 USD","39611.540000000001","40126.489999999998","40648.139999999999","41176.559999999998","41711.860000000001","43171.089999999997","44969.889999999999","46076.099999999999","46970.690000000002","47538.220000000001","46268.480000000003","39525.410000000003","36868.709999999999","35504.57","37707.82","39911.110000000001","43115.589999999997","45588.25","47590.269999999997","47605.18","48251.68","49892.870000000003","52263.779999999999","54738.370000000003","57560.519999999997","61328.470000000001","66538.850000000006","73474.309999999998","78176.660000000003","74438.259999999995","77431.410000000003","79929.580000000002","81549.5","82713.765320000006","84800.585720000003","87848.872870000007","90789.217739999993","93899.544280000002","97092.310939999996","100296.35030000001","103505.8336","106817.4482","109582.7228","112299.6486","114960.8842","117575.7908","120152.644","122677.7078","125142.66529999999","127546.1105","129878.8489","132135.90520000001","134306.00270000001","136379.29930000001","138362.6587","140257.07569999999","142058.73879999999","143771.49600000001","145404.1643","146977.0393","148495.64619999999","149971.8316","151408.37150000001","152809.35029999999","154194.80809999999","155566.87820000001","156932.65820000001","158304.16579999999","159686.69949999999","160604.90270000001","161518.9871"
"SVN","Slovenia","GDP"," (billions) 2005 USD","null","null","null","null","null","null","null","null","null","null","null","null","21950.086729999999","22565.834739999998","23761.758409999999","24737.316869999999","25628.118020000002","26938.111639999999","27822.629980000002","29290.174040000002","30508.137149999999","31408.211889999999","32613.56133","33540.525809999999","34999.91115","36401.0","38458.871520000001","41129.374889999999","42485.950129999997","39173.167079999999","39657.803090000001","39915.25475","38830.422850000003","38420.481970000001","39590.913659999998","40730.7238","41495.486830000002","42339.974119999999","43058.598330000001","43694.844720000001","44357.386939999997","45038.103969999996","46326.633049999997","47643.124320000003","48987.725749999998","50362.014150000003","51761.434829999998","53187.681279999997","54639.285210000002","56115.438130000002","57615.251770000003","59135.320630000002","60676.815119999999","62239.445590000003","63821.29855","65421.019240000001","67033.319889999999","68658.959510000001","70296.050759999998","71942.985990000001","73600.417759999997","75266.889429999996","76947.874519999998","78645.890509999997","80362.709149999995","82102.361709999997","83862.860799999995","85651.563080000007","87470.491840000002","89198.472630000004","90956.863200000007"
"SLB","Solomon Islands","GDP"," (billions) 2005 USD","157.94","179.25999999999999","184.50999999999999","210.09999999999999","212.72","214.53","257.0","263.24000000000001","272.75","294.88999999999999","300.13999999999999","318.16000000000003","358.54000000000002","372.79000000000002","407.06999999999999","440.54000000000002","447.61000000000001","441.17000000000002","449.04000000000002","446.87","383.11000000000001","352.55000000000001","342.74000000000001","365.08999999999997","394.29000000000002","413.91000000000003","439.23000000000002","484.23000000000002","519.87","513.63","547.12","578.02999999999997","613.27999999999997","631.82137420000004","644.3182716","665.2471736","685.21356579999997","707.62887909999995","728.91603750000002","750.74797239999998","773.29094439999994","797.86710760000005","830.35935289999998","863.60640569999998","897.51946520000001","932.00973050000005","968.88873969999997","1006.6735179999999","1045.2308640000001","1084.427576","1124.2281350000001","1166.3552769999999","1209.3260270000001","1253.0160639999999","1297.407629","1342.554001","1390.3910390000001","1439.3380890000001","1489.3951509999999","1540.713184","1593.3987520000001","1650.1247599999999","1709.2661519999999","1770.876209","1835.1147719999999","1902.026241","1973.573118","2048.0948239999998","2125.4581579999999","2205.5476800000001","2288.2923479999999"
"ZAF","South Africa","GDP"," (billions) 2005 USD","146890.04999999999","154764.57999999999","154171.26999999999","151324.42000000001","159040.47","157113.63","157141.76999999999","160442.94","167181.60999999999","171185.35999999999","170641.25","168903.91","165294.22","167333.22","172744.98000000001","178127.04999999999","185798.56","190716.31","191703.0","196223.59","204375.81","209966.44","217667.84","224458.92000000001","235377.44","247064.0","260211.09","273476.09000000003","281850.84000000003","277110.09000000003","284982.81","294835.31","302349.09000000003","309039.79570000002","313826.02399999998","317852.2525","319795.2757","323653.92879999999","330330.141","338259.81920000003","346376.61969999998","354690.79619999998","371407.26409999997","388748.51089999999","406643.76909999998","425005.61619999999","443751.51809999999","462800.08740000002","482064.9045","501472.18440000003","520952.36550000001","540420.86109999998","559787.20279999997","578967.96189999999","597880.44689999998","616455.71019999997","634648.60389999999","652434.97279999999","669805.65689999994","686768.64379999996","703344.44350000005","719561.81700000004","735457.65670000005","751077.66949999996","766471.11959999998","781684.13470000005","796755.3872","811714.5257","826578.21470000001","841277.77879999997","855845.27630000003"
"SSD","South Sudan","GDP"," (billions) 2005 USD","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"ESP","Spain","GDP"," (billions) 2005 USD","547212.56000000006","546487.63","553299.5","563093.38","573142.93999999994","586448.0","605527.06000000006","639116.5","671675.13","704097.18999999994","730721.81000000006","749326.06000000006","756288.88","748487.81000000006","766325.68999999994","787457.13","806490.0","837690.63","875120.06000000006","916652.56000000006","962941.88","998070.0","1025060.0","1056799.75","1091323.6299999999","1130800.0","1174451.1299999999","1219375.75","1234008.25","1189584.0","1187835.3799999999","1192799.1299999999","1175875.6299999999","1156210.817","1171919.4080000001","1209568.476","1241547.355","1269589.638","1294618.7420000001","1318640.027","1342000.3489999999","1363227.5109999999","1387522.733","1413475.5560000001","1440894.8659999999","1468975.7819999999","1497016.9169999999","1524956.3759999999","1552868.003","1580899.48","1609155.6070000001","1637623.665","1666190.5560000001","1694551.568","1722408.037","1749683.3359999999","1776394.6159999999","1802621.6599999999","1828438.977","1853963.9909999999","1879339.7779999999","1904709.889","1930210.5330000001","1956026.659","1982353.385","2009375.5049999999","2037248.236","2065951.0060000001","2095243.898","2120877.9210000001","2147638.855"
"LKA","Sri Lanka","GDP"," (billions) 2005 USD","8014.8999999999996","8471.7099999999991","8822.5699999999997","9247.2900000000009","9718.8199999999997","10204.700000000001","10649.17","10832.93","11100.799999999999","11356.040000000001","12082.83","12638.639999999999","13194.74","14105.17","14895.059999999999","15714.290000000001","16311.43","17356.25","18171.709999999999","18953.200000000001","20090.400000000001","19779.93","20564.130000000001","21785.700000000001","22971.939999999999","24405.790000000001","26277.099999999999","28063.32","29733.099999999999","30785.349999999999","33251.879999999997","35566.209999999999","37878.010000000002","39164.219219999999","40910.231690000001","43030.436430000002","45181.966569999997","47441.038549999997","49813.00245","52303.67931","54918.855750000002","57664.771139999997","60331.432889999996","63118.325920000003","66024.796470000001","69046.853749999995","72108.506760000004","75286.810060000003","78578.904710000003","81973.354999999996","85472.044099999999","88968.088929999998","92556.653890000001","96226.898440000004","99973.612120000005","103797.83900000001","107625.04180000001","111529.19190000001","115503.1663","119547.5309","123665.08620000001","127867.0043","132188.7537","136649.9662","141279.73869999999","146096.66880000001","151051.09109999999","156189.14850000001","161517.91529999999","167042.68969999999","172776.4296"
"KNA","St. Kitts and Nevis","GDP"," (billions) 2005 USD","168.919071","173.86216809999999","184.05097079999999","180.35072500000001","197.9778676","210.69971140000001","229.28108359999999","248.09104310000001","273.8028703","290.69501070000001","306.28593590000003","313.18739349999998","323.0647204","340.33811120000001","358.69369940000001","371.2558363","393.215169","421.69307259999999","425.94650109999998","442.78870869999997","471.65717669999998","496.60508770000001","502.4381985","480.39170869999998","499.25095690000001","543.0","567.47059530000001","594.89147430000003","615.43298789999994","592.08567779999998","569.54210869999997","558.78888489999997","553.85360820000005","588.34654","623.95458840000003","665.11411199999998","696.27616009999997","715.58542539999996","733.16155730000003","751.34699169999999","769.83934920000002","789.06164479999995","811.63650459999997","834.70125800000005","858.25849779999999","882.33584940000003","906.85351519999995","931.84116510000001","957.27307459999997","983.13507919999995","1009.411617","1036.0430229999999","1063.0498030000001","1090.4268830000001","1118.1407380000001","1146.1676339999999","1174.4149279999999","1202.8959199999999","1231.5775430000001","1260.4316309999999","1289.4696180000001","1318.665982","1348.1166189999999","1377.8656350000001","1407.9440709999999","1438.4225550000001","1469.266267","1500.6040949999999","1532.471487","1562.7454829999999","1593.5522539999999"
"LCA","St. Lucia","GDP"," (billions) 2005 USD","282.83999999999997","292.76999999999998","261.08999999999997","272.19","336.16000000000003","316.63","363.74000000000001","370.77999999999997","415.88999999999999","453.58999999999997","560.38999999999999","575.38999999999999","615.79999999999995","631.63999999999999","640.62","661.67999999999995","697.53999999999996","700.34000000000003","744.83000000000004","762.39999999999998","760.91999999999996","725.01999999999998","746.72000000000003","769.09000000000003","820.74000000000001","881.02999999999997","900.63","910.69000000000005","931.78999999999996","919.79999999999995","960.25999999999999","979.77999999999997","1005.73","1007.188396","1011.74284","1027.634732","1041.961266","1062.1069540000001","1083.4303829999999","1105.4158070000001","1127.937854","1150.8682679999999","1181.061375","1211.3431800000001","1241.811254","1272.465594","1304.3262400000001","1336.3731540000001","1368.6506850000001","1401.025785","1433.5960219999999","1467.266126","1501.042668","1534.7748610000001","1568.365135","1601.813492","1636.6632910000001","1671.5130899999999","1706.2121010000001","1740.6893640000001","1774.9094009999999","1811.1251629999999","1847.8199","1884.878301","1922.1584499999999","1959.5982570000001","1999.3708449999999","2039.294222","2079.394996","2119.841696","2160.829459"
"VCT","St. Vincent and the Grenadines","GDP"," (billions) 2005 USD","191.55000000000001","203.30000000000001","213.05000000000001","222.41999999999999","235.53","249.93000000000001","266.58999999999997","278.69","319.39999999999998","327.36000000000001","343.88","346.0","372.02999999999997","372.62","361.43000000000001","365.05000000000001","369.94","419.05000000000001","440.73000000000002","460.14999999999998","468.44999999999999","471.37","490.70999999999998","506.30000000000001","537.46000000000004","551.42999999999995","610.80999999999995","657.79999999999995","664.5","649.23000000000002","637.32000000000005","634.84000000000003","647.77999999999997","662.83410400000002","661.01692509999998","671.93122359999995","686.50708050000003","707.58954300000005","729.7132044","752.60505490000003","776.11888669999996","800.16130069999997","830.37145439999995","861.47607410000001","893.58039129999997","926.73702149999997","960.84073339999998","996.12829750000003","1032.713714","1070.561907","1109.8570299999999","1150.4324670000001","1192.5776040000001","1236.2222879999999","1281.2963629999999","1327.8787540000001","1376.2325390000001","1426.3927940000001","1478.271827","1531.8082529999999","1586.8529940000001","1643.5200520000001","1702.379428","1763.615278","1827.4643719999999","1893.8477869999999","1962.616444","2034.0685000000001","2108.1338000000001","2184.821113","2264.042747"
"SDN","Sudan","GDP"," (billions) 2005 USD","9134.8099999999995","9814.2099999999991","10399.01","10613.49","10081.870000000001","9448.6200000000008","9960.1599999999999","11376.58","11338.91","12351.629999999999","11675.99","12552.959999999999","13378.68","13989.92","14130.690000000001","14978.120000000001","15864.690000000001","17541.07","18296.830000000002","18864.779999999999","20445.5","21706.049999999999","22869.619999999999","24503.610000000001","25756.66","27386.700000000001","30478.450000000001","33575.860000000001","36377.160000000003","38049.410000000003","40523.389999999999","40432.620000000003","40254.709999999999","41835.01496","43201.139620000002","44713.121679999997","46382.772129999998","48218.723330000001","50109.878190000003","52155.691529999996","54270.684990000002","56473.124349999998","59055.18449","61747.804940000002","64554.68316","67502.273660000006","70585.788849999997","73816.402849999999","77197.804019999996","80725.731669999994","84371.687220000007","88177.314750000005","92111.390289999996","96205.882740000001","100468.614","104897.213","109516.4081","114318.105","119327.47719999999","124554.6995","130018.3319","135762.08979999999","141814.39009999999","148199.1888","154927.23319999999","162009.38860000001","169435.9889","177236.63190000001","185418.30360000001","193988.82610000001","202951.73310000001"
"SUR","Suriname","GDP"," (billions) 2005 USD","1430.0799999999999","1431.8900000000001","1405.5699999999999","1363.1199999999999","1310.8199999999999","1289.0899999999999","1246.26","1078.75","1169.8099999999999","1292.05","1285.6800000000001","1321.4400000000001","1318.8","1223.1099999999999","1262.8399999999999","1276.74","1292.97","1367.1400000000001","1388.3299999999999","1376.28","1375.4100000000001","1437.99","1507.4300000000001","1597.9200000000001","1726.0599999999999","1793.78","1874.71","1975.8","2114.0999999999999","2178.8800000000001","2275.25","2389.5799999999999","2508.8200000000002","2580.027145","2627.4448499999999","2631.1346330000001","2578.5644579999998","2642.9537009999999","2703.804588","2757.8735889999998","2826.7548430000002","2911.6246660000002","3032.901288","3157.2691669999999","3285.4459160000001","3417.3999910000002","3552.2954909999999","3690.7869430000001","3833.039949","3978.6050169999999","4127.6635189999997","4279.2849260000003","4434.18685","4592.2510039999997","4753.7533919999996","4919.1040789999997","5090.0931549999996","5265.4588819999999","5444.8069690000002","5627.5223169999999","5812.8951989999996","6004.8133440000001","6201.9992430000002","6405.107422","6615.2971020000005","6833.1754940000001","7061.5184209999998","7297.8970380000001","7542.8554700000004","7797.0797849999999","8061.3506850000003"
"SWZ","Swaziland","GDP"," (billions) 2005 USD","728.59000000000003","835.26999999999998","845.07000000000005","855.23000000000002","907.91999999999996","942.36000000000001","1057.9300000000001","1212.46","1292.1099999999999","1458.9400000000001","1601.23","1643.03","1670.1500000000001","1716.9100000000001","1782.1900000000001","1834.5999999999999","1900.4400000000001","1972.3299999999999","2026.6400000000001","2097.04","2308.2800000000002","2331.3699999999999","2374.0599999999999","2466.3099999999999","2528.2399999999998","2584.0799999999999","2658.2800000000002","2751.5999999999999","2820.4000000000001","2853.48","2910.0599999999999","2850.0900000000001","2868.4400000000001","2953.0728159999999","3025.435258","3075.6675639999999","3090.188877","3123.884321","3165.4133400000001","3206.4223379999999","3247.8516989999998","3289.2458649999999","3447.438146","3612.2458350000002","3784.801504","3965.1876569999999","4152.5117389999996","4346.5937379999996","4549.4437799999996","4761.3318799999997","4983.9981470000002","5214.1423759999998","5454.179717","5704.2751799999996","5964.8037880000002","6236.7556020000002","6517.422955","6809.3935060000003","7112.9597750000003","7428.6617939999996","7756.4920629999997","8097.2081289999996","8454.0276900000008","8827.4607780000006","9217.9649219999992","9625.547622","10047.081179999999","10484.920749999999","10939.45636","11410.29797","11898.05312"
"SWE","Sweden","GDP"," (billions) 2005 USD","215460.72","215049.13","217719.47","221808.0","231371.75","236501.19","243094.84","251361.22","257900.66","264983.06","267708.96999999997","264819.15999999997","261687.85999999999","256466.44","266588.81","277180.5","281228.81","288147.84000000003","299137.63","312884.19","326647.78000000003","330102.88","338062.65999999997","344528.46999999997","358747.31","370580.0","385731.88","396258.15999999997","395465.63","374375.44","395681.15999999997","410588.40999999997","415501.71999999997","420657.48849999998","430195.739","447806.8125","464229.24479999999","477270.81160000002","489250.7893","500650.87609999999","511417.6335","522348.19689999998","535917.97880000004","549448.95830000006","562933.01529999997","576373.98899999994","589782.32920000004","603163.14240000001","616513.44200000004","629831.91570000001","643111.27049999998","656328.67810000002","669462.22499999998","682508.56969999999","695475.98349999997","708372.47479999997","721187.41830000002","733903.54189999995","746512.86659999995","759016.54189999995","771421.42810000002","783734.29509999999","795952.77350000001","808061.34259999997","820047.48309999995","831905.38509999996","843641.88650000002","855277.35549999995","866836.29029999999","878213.07889999996","889623.31499999994"
"CHE","Switzerland","GDP"," (billions) 2005 USD","252917.75","257393.28","253974.17000000001","255321.67000000001","263309.71999999997","272560.25","277215.38","280694.75","289897.53000000003","303089.63","314600.03000000003","311623.31","311934.34000000003","311356.34000000003","315064.03000000003","316167.56","318154.44","324758.28000000003","333327.31","337697.65999999997","349793.71999999997","353824.28000000003","355392.15999999997","354689.28000000003","363672.44","372476.0","384542.44","397232.34000000003","403588.06","396008.69","406756.38","414594.78000000003","418657.40999999997","426121.6127","434181.353","437895.37050000002","443334.52789999999","449967.81679999997","458068.3751","466313.17389999999","474706.97950000002","483253.64480000001","492044.26289999997","500853.99540000001","509708.47470000002","518618.37229999999","527597.42220000003","536640.73580000002","545739.14969999995","554903.49639999995","564107.64370000002","573347.94790000003","582601.45900000003","591873.24939999997","601170.63829999999","610478.74899999995","619793.38910000003","629083.42379999999","638310.68480000005","647471.85959999997","656553.17299999995","665550.88930000004","674474.9878","683319.15509999997","692091.36100000003","700831.4841","709552.31460000004","718295.70239999995","727052.32920000004","737662.59100000001","748381.14170000004"
"SYR","Syria","GDP"," (billions) 2005 USD","11517.809999999999","12612.889999999999","12880.549999999999","13064.639999999999","12532.68","13299.059999999999","12641.33","12882.469999999999","14591.49","13284.360000000001","14299.379999999999","15429.219999999999","17507.580000000002","18414.299999999999","19823.529999999999","20963.389999999999","21885.779999999999","22279.720000000001","23691.639999999999","22849.720000000001","23476.459999999999","24697.459999999999","25674.459999999999","26095.389999999999","27615.459999999999","28858.970000000001","30330.75","31604.639999999999","33248.080000000002","35247.290000000001","36386.830000000002","35651.089999999997","36202.970000000001","37993.43","39858.360000000001","41783.879999999997","43975.760000000002","46165.43","48447.029999999999","50781.699999999997","53211.68","55702.190000000002","58316.389999999999","61055.470000000001","63890.209999999999","66818.020000000004","69896.089999999997","73058.160000000003","76316.119999999995","79672.520000000004","83114.699999999997","86689.190000000002","90331.899999999994","94071.520000000004","97918.839999999997","101880.03999999999","106009.74000000001","110255.16","114636.11","119160.28999999999","123836.75","128781.73","133939.16","139324.39000000001","144944.35999999999","150801.82999999999","156934.76999999999","163309.92000000001","169919.67000000001","176748.70000000001","183785.89000000001"
"TWN","Taiwan Province of China","GDP"," (billions) 2005 USD","85741.849799999996","78405.962199999994","82167.954759999993","89598.247229999994","98601.901339999997","103341.3596","115241.7629","129881.1415","140294.56539999999","152570.67389999999","161184.12700000001","174657.91810000001","189141.93960000001","202007.36300000001","217147.05499999999","231263.11799999999","245545.67379999999","260556.09880000001","271528.04320000001","289766.94420000003","308371.39899999998","304484.18599999999","321457.5073","334704.60830000002","356481.1617","375787.0","396920.32890000002","422784.93229999999","425764.11109999998","419095.01870000002","463646.7316","481287.15500000003","491220.71799999999","502039.38429999998","521743.60320000001","525633.84970000002","533300.10939999996","544862.17169999995","558002.27549999999","573540.94259999995","589691.73789999995","607016.9351","624383.54040000006","642127.0159","660249.35600000003","678771.81270000001","697632.99860000005","716855.73829999997","736420.24250000005","756315.61419999995","776529.88170000003","797017.14599999995","817793.18180000002","838854.08510000003","860174.06649999996","881734.8665","903465.21730000002","925375.34880000004","947439.8236","969636.97420000006","991975.5956","1014436.0550000001","1037092.125","1059977.7350000001","1083116.764","1106563.5449999999","1130291.2919999999","1154399.1580000001","1178914.412","1202203.8829999999","1225903.2120000001"
"TJK","Tajikistan","GDP"," (billions) 2005 USD","3227.6999999999998","3295.48","3390.73","3499.23","3548.21","3587.2399999999998","3712.79","3668.2399999999998","4178.1300000000001","3906.5500000000002","3883.1100000000001","3607.4099999999999","2561.2600000000002","2141.21","1685.1300000000001","1476.1800000000001","1229.6600000000001","1250.5599999999999","1316.8399999999999","1365.5599999999999","1478.9100000000001","1629.75","1778.0599999999999","1959.4200000000001","2167.1199999999999","2312.3200000000002","2474.1799999999998","2667.1700000000001","2877.8699999999999","2990.1100000000001","3184.4699999999998","3375.54","3578.0700000000002","3842.9053079999999","4100.311342","4223.3740790000002","4350.0603600000004","4502.3035309999996","4704.8733650000004","4916.6378990000003","5137.8815189999996","5369.0582539999996","5739.4995289999997","6135.16147","6558.8409369999999","7011.239184","7472.5091050000001","7959.0323070000004","8475.8806499999992","9024.342482","9608.8617940000004","10200.939969999999","10824.240229999999","11480.33633","12170.45139","12897.047930000001","13635.01131","14407.09964","15215.37592","16061.968370000001","16947.26023","17855.489610000001","18810.564350000001","19815.501479999999","20872.739089999999","21983.26381","23116.489580000001","24299.838670000001","25534.517889999999","26817.624370000001","28149.533210000001"
"TZA","Tanzania","GDP"," (billions) 2005 USD","5548.6999999999998","5615.9499999999998","5619.04","5569.3699999999999","5595.2700000000004","5817.79","6144.8699999999999","6527.8100000000004","6912.8199999999997","7173.0500000000002","7678.3999999999996","7837.4899999999998","7883.29","7978.3500000000004","8103.4200000000001","8392.7099999999991","8774.1000000000004","9083.4099999999999","9420.2700000000004","9752.7999999999993","10250.15","10890.01","11678.57","12340.49","13171.209999999999","14141.92","15094.67","16173.65","17379.630000000001","18544.77","19739.23","20947.07","22230.919999999998","23845.461759999998","25506.381150000001","27283.690709999999","29159.21488","31141.27723","33226.904790000001","35439.430070000002","37774.697169999999","40230.954010000001","43704.647680000002","47502.117729999998","51652.979079999997","56169.539449999997","61023.0432","66248.642869999996","71920.080610000005","78074.947929999995","84790.181089999998","91885.365229999996","99563.829450000005","107862.6532","116819.1154","126500.7176","136749.16930000001","147786.2874","159682.69779999999","172531.33360000001","186403.91440000001","201232.68710000001","217326.03039999999","234808.97450000001","253822.12059999999","274490.28200000001","296569.66499999998","320465.46110000001","346321.43969999999","374238.85739999998","404382.08919999999"
"THA","Thailand","GDP"," (billions) 2005 USD","41767.199999999997","44234.339999999997","46601.910000000003","49204.25","52034.690000000002","54452.870000000003","57466.199999999997","62936.379999999997","71299.429999999993","79991.199999999997","88923.940000000002","96534.279999999999","104337.52","112946.46000000001","123097.17","134468.25","142403.69","140450.79999999999","125689.45","131279.66","137515.53","140495.84","147966.82999999999","158531.60999999999","168588.98000000001","176352.0","185568.42000000001","194709.98000000001","199731.19","195011.54999999999","210187.34","217619.56","228047.89000000001","234209.26199999999","236125.3873","242781.93460000001","250040.63889999999","258099.2396","266139.47619999998","274384.11670000001","282779.56929999997","291170.47820000001","300438.73690000002","309801.94620000001","319275.61099999998","328831.93800000002","338570.74449999997","348331.36800000002","358156.00670000003","367999.41360000003","377896.83149999997","387768.05969999998","397619.27029999997","407450.80839999998","417274.74780000001","427129.13770000002","437292.24739999999","447496.70679999999","457757.21909999999","468098.43569999997","478529.01799999998","489766.80089999997","501300.5025","513158.36349999998","525373.89269999997","537959.74199999997","551345.84600000002","565108.20909999998","579234.01170000003","593687.125","608476.93790000002"
"TLS","Timor-Leste","GDP"," (billions) 2005 USD","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","552.39828520000003","565.23964230000001","525.24972030000004","524.56463350000001","1211.5867479999999","1850.0","2845.863249","2957.372903","3264.8538520000002","3008.9328310000001","2908.84672","3275.5901199999998","3447.87167","2969.6011400000002","2501.6382979999998","2487.9924550000001","2269.3230950000002","1976.3882639999999","1900.601062","1721.590234","1563.3336119999999","1425.264015","1466.040469","1507.701806","1550.2527090000001","1593.7430790000001","1638.028779","1683.1633999999999","1729.100477","1775.8144239999999","1823.277133","1871.3808329999999","1920.1625630000001","1969.613157","2019.6720600000001","2070.2964010000001","2121.3188439999999","2172.7634090000001","2224.570369","2276.6888490000001","2329.1395000000002","2381.876225","2435.0722380000002","2488.807206","2543.1371979999999","2598.1897859999999","2653.9020780000001","2710.5068809999998","2768.0682230000002","2822.7514489999999","2878.3970159999999"
"TGO","Togo","GDP"," (billions) 2005 USD","1378.8599999999999","1333.1500000000001","1285.3900000000001","1215.8","1283.3499999999999","1354.6400000000001","1376.1400000000001","1383.1600000000001","1475.03","1534.9200000000001","1531.1800000000001","1520.46","1459.9300000000001","1239.55","1425.26","1537.0799999999999","1672.9000000000001","1913.4200000000001","1869.4200000000001","1915.8099999999999","1900.8","1897.3900000000001","1975.8499999999999","2029.2","2090.0700000000002","2115.1500000000001","2197.6500000000001","2239.4000000000001","2264.0700000000002","2337.1100000000001","2423.77","2516.6700000000001","2627.5","2769.3883080000001","2918.9453960000001","3073.639146","3233.467639","3401.6069980000002","3585.304423","3778.9068910000001","3982.9583120000002","4198.0532139999996","4426.9464150000003","4668.4684129999996","4924.2937439999996","5193.3459199999998","5472.1163889999998","5760.246322","6062.6297500000001","6379.0872589999999","6713.5759390000003","7055.4505209999998","7411.7978839999996","7783.2260429999997","8170.2931779999999","8575.5409949999994","8990.3874950000009","9421.7700440000008","9871.0840889999999","10340.412829999999","10829.70644","11336.632509999999","11868.67664","12427.862209999999","13016.730939999999","13636.229729999999","14276.74994","14946.863590000001","15647.896360000001","16377.85476","17138.253840000001"
"TON","Tonga","GDP"," (billions) 2005 USD","98.146366069999999","111.1073708","125.06399020000001","133.26366440000001","191.29709020000001","202.38335409999999","220.1566062","223.6349506","216.12777729999999","218.0049708","228.7249128","242.1012355","233.08733219999999","231.95951790000001","236.88980559999999","247.85394070000001","247.86988830000001","239.59085429999999","247.850719","253.9449851","256.4096649","264.79006980000003","270.61078980000002","273.3908414","276.86830739999999","278.0","270.88336270000002","269.36203260000002","276.41220190000001","284.50929830000001","293.69409889999997","299.00799169999999","295.59011959999998","293.63820479999998","299.74457899999999","307.46967760000001","316.29770669999999","324.43855889999998","333.41394830000002","342.51583149999999","349.74647290000001","355.858766","366.0397979","376.44176679999998","387.06584199999998","397.92448239999999","408.98169999999999","420.25087559999997","431.72040779999998","443.38390850000002","455.23435919999997","467.2448521","479.42463500000002","491.7714191","504.27008569999998","516.90993019999996","529.64917249999996","542.49380980000001","555.42892959999995","568.44182950000004","581.53766559999997","594.70492839999997","607.98686580000003","621.40336920000004","634.96843769999998","648.71392330000003","662.62412329999995","676.75716469999998","691.12903400000005","704.78229769999996","718.67583769999999"
