"ISO3","SC","Year","infraPt","capitalCostBus","busVKM","ptVKM","lighRail_BRTLength","undergroundRailLength","OM_infraPt"
"PRY","BAU",2030,0.108620588266259,0.271551470665648,258503767.506695,258503767.506695,0,0,0.0000000000168075830095507
"PRY","ROG",2030,0.163626719724192,0.409066799310481,388164535.58151,388164535.58151,0,0,0.0000000000168615836559167
"PRY","LUT",2030,0.154697106646371,0.386742766615926,366981203.67143,366981203.67143,0,0,0.0000000000168615836559167
"PRY","BAU",2035,0.123997745504124,0.309994363760309,294287483.080775,294287483.080775,0,0,0.0000000000168539611955007
"PRY","ROG",2035,0.216282809772212,0.54070702443053,509439953.388224,509439953.388224,0,0,0.0000000000169820060899222
"PRY","LUT",2035,0.431102157519182,0.629489040024363,593088036.069358,593685146.792289,5.67786233909683,2.007094866997,0.0000000000169820060899222
"PRY","BAU",2040,0.13932851138111,0.348321278452776,331761768.801349,331761768.801349,0,0,0.0000000000167986217199773
"PRY","ROG",2040,0.280182766134027,0.700456915335068,657783472.428713,657783472.428713,0,0,0.0000000000170379936789544
"PRY","LUT",2040,0.38321422779634,0.784052792712663,736286497.094913,737015041.25333,6.92764889421177,2.4488879274487,0.0000000000170379936789544
"PRY","BAU",2045,0.153536871054521,0.383842177636304,368041442.530646,368041442.530646,0,0,0.000000000016686911125965
"PRY","ROG",2045,0.357881436358619,0.894703590896547,838746642.557962,838746642.557962,0,0,0.0000000000170674393529456
"PRY","LUT",2045,0.467723907364473,0.964092120407272,903795443.916672,904673825.336586,8.3524354729468,2.95254258794548,0.0000000000170674393529456
"PRY","BAU",2050,0.164596925447967,0.411492313619916,396824854.809219,396824854.809219,0,0,0.0000000000165913927470193
"PRY","ROG",2050,0.456309883883626,1.14077470970907,1068189323.00851,1068189323.00851,0,0,0.0000000000170872287919318
"PRY","LUT",2050,0.570404871519607,1.18109792796327,1105946849.39991,1107000889.68302,10.0227569151203,3.54299254826538,0.0000000000170872287919318
"URY","BAU",2015,0.0357465205167607,0.0893663012919017,88302633.759309,88302633.759309,6.3,0,0.00000000000809636564503768
"URY","ROG",2015,0.0370804009910408,0.092701002477602,91597988.0372855,91597988.0372855,6.3,0,0.00000000000809633525486324
"URY","LUT",2015,0.0370804009910408,0.092701002477602,91597988.0372855,91597988.0372855,6.3,0,0.00000000000809633525486324
"URY","BAU",2020,0.0408237575606408,0.102059393901602,99475007.374191,99475007.374191,6.3,0,0.00000000000820784207777452
"URY","ROG",2020,0.0454148968111338,0.113537242027835,110612536.684086,110612536.684086,6.3,0,0.00000000000821152794657276
"URY","LUT",2020,0.0454148968111338,0.113537242027835,110612536.684086,110612536.684086,6.3,0,0.00000000000821152794657276
"URY","BAU",2025,0.0462525737341609,0.115631434335402,110943386.753443,110943386.753443,6.3,0,0.00000000000833804971844804
"URY","ROG",2025,0.0671170840486571,0.167792710121643,160819464.354649,160819464.354649,6.3,0,0.000000000008346885660637
"URY","LUT",2025,0.0674326556058005,0.168581639014501,161575606.393665,161575606.393665,6.3,0,0.000000000008346885660637
"URY","BAU",2030,0.0522544300507355,0.130636075126839,124359177.690314,124359177.690314,6.3,0,0.00000000000840379150477536
"URY","ROG",2030,0.0893718263967348,0.223429565991837,212012888.517442,212012888.517442,6.3,0,0.00000000000843079182795836
"URY","LUT",2030,0.0900458194169584,0.225114548542396,213611772.78354,213611772.78354,6.3,0,0.00000000000843079182795836
"URY","BAU",2035,0.0578257104766837,0.144564276191709,137239453.22034,137239453.22034,6.3,0,0.00000000000842698059775036
"URY","ROG",2035,0.111310627690602,0.278276569226506,262184872.861773,262184872.861773,6.3,0,0.00000000000849100304496108
"URY","LUT",2035,0.1120602921068,0.280150730267,263950658.15764,263950658.15764,6.3,0,0.00000000000849100304496108
"URY","BAU",2040,0.0635431288115814,0.158857822028953,151305577.018892,151305577.018892,6.3,0,0.00000000000839931085998864
"URY","ROG",2040,0.136499537876902,0.341248844692256,320459181.870712,320459181.870712,6.3,0,0.0000000000085189968394772
"URY","LUT",2040,0.137218390848923,0.343045977122307,322146828.868512,322146828.868512,6.3,0,0.0000000000085189968394772
"URY","BAU",2045,0.0688374243451286,0.172093560862822,165009386.879317,165009386.879317,6.3,0,0.00000000000834345556298252
"URY","ROG",2045,0.165865215524088,0.414663038810219,388728999.339814,388728999.339814,6.3,0,0.0000000000085337196764728
"URY","LUT",2045,0.166548626358829,0.416371565897072,390330670.968718,390330670.968718,6.3,0,0.0000000000085337196764728
"URY","BAU",2050,0.0753836086480205,0.188459021620051,181741484.388798,181741484.388798,6.3,0,0.00000000000829569637350964
"URY","ROG",2050,0.204726350790937,0.511815876977342,479249978.528067,479249978.528067,6.3,0,0.00000000000854361439596588
"URY","LUT",2050,0.205198117179087,0.512995292947717,480354350.439732,480354350.439732,6.3,0,0.00000000000854361439596588
"CHL","BAU",2015,0.473406134143553,1.18351533535888,1169428740.99,1170685045.4987,107.410830815137,110.145833480692,320.011997511199
"CHL","ROG",2015,0.434462493933525,1.08615623483381,1073232469.40041,1074378766.14309,107.410830815137,110.145833480692,320.011997511199
"CHL","LUT",2015,0.434462493933525,1.08615623483381,1073232469.40041,1074378766.14309,107.410830815137,110.145833480692,320.011997511199
"CHL","BAU",2020,0.583770442419394,1.35642793511679,1322079954.52522,1323468297.99646,108.243540577596,110.624442782714,322.418706944616
"CHL","ROG",2020,0.596040927453896,1.32984805586942,1295591334.05807,1296942767.31345,108.704505023072,110.890613509425,322.892267393184
"CHL","LUT",2020,0.596040927453896,1.32984805586942,1295591334.05807,1296942767.31345,108.704505023072,110.890613509425,322.892267393184
"CHL","BAU",2025,0.676271906185153,1.55465220110942,1491621905.46284,1493161068.51266,109.194705624486,111.170515238087,326.250183032529
"CHL","ROG",2025,0.980039121432018,1.99975676212215,1916649484.30074,1918537183.01729,112.086378972226,112.839045367907,329.245988386397
"CHL","LUT",2025,0.983566353259619,2.00192227211405,1918724998.5272,1920619969.55747,112.132131716484,112.870076979819,329.314856990333
"CHL","BAU",2030,0.774804727797337,1.76651446746687,1681635691.66423,1683342371.46714,110.251183926151,111.776613511814,330.175832984848
"CHL","ROG",2030,1.27433575583869,2.65298142277518,2517420879.94849,2519854183.9648,115.527216206525,114.818744675769,335.686656805858
"CHL","LUT",2030,1.28212963571732,2.65097747779478,2515519331.41421,2517962879.44825,115.589456434468,114.955876117936,335.80803322347
"CHL","BAU",2035,0.858004581775206,1.95755998434761,1858373790.36585,1860226914.17546,111.173526336784,112.358763468258,333.99898789317
"CHL","ROG",2035,1.54721924754819,3.27275767893751,3083506305.77593,3086433145.9777,118.636410968979,116.747861948674,341.864478322624
"CHL","LUT",2035,1.53372608707078,3.25553138888277,3067276147.84191,3070210181.91635,118.681765320723,116.774535912714,342.016292213568
"CHL","BAU",2040,0.942668421986093,2.14868182795788,2046531544.09935,2048536863.54352,112.13305601644,112.923085505439,338.022512367304
"CHL","ROG",2040,1.84484100780753,3.93777179150288,3697873696.3537,3701319393.36176,121.907585641923,118.671716931538,348.414847259869
"CHL","LUT",2040,1.82614363469546,3.89634016557153,3658966180.16414,3662411090.5842,121.902626534304,118.668800363376,348.575395441372
"CHL","BAU",2045,1.01738211033249,2.32267871274345,2227066418.90537,2229211367.65076,113.013360231806,113.440813178369,342.120596961794
"CHL","ROG",2045,2.13878330224573,4.60544324636578,4317407574.62455,4321357898.49192,125.08904646388,120.542809082543,355.075844211305
"CHL","LUT",2045,2.10605407385679,4.53286292160776,4249366600.69088,4253304705.58782,125.012010977098,120.497502695718,355.227792521401
"CHL","BAU",2050,1.09669069350116,2.50132781527369,2412169108.07979,2414451457.31553,113.879612728879,113.95027670433,345.818579324024
"CHL","ROG",2050,2.41091212737029,5.24499313852676,4911263917.53199,4915675500.17193,127.997089677748,122.253097889087,361.08057497828
"CHL","LUT",2050,2.35940222723583,5.1315972073791,4805083159.93487,4809465649.1451,127.813667798548,122.145223155529,361.191563393824
"NIC","BAU",2015,0.0315344047869714,0.0788360119674286,77897679.4515181,77995779.2611158,0,0,0.00000000000809636564503768
"NIC","ROG",2015,0.031920603057715,0.0798015076442876,78851979.4521632,78951281.0517118,0,0,0.00000000000809633525486324
"NIC","LUT",2015,0.031920603057715,0.0798015076442876,78851979.4521632,78951281.0517118,0,0,0.00000000000809633525486324
"NIC","BAU",2020,0.0464032009315099,0.0992102842402236,96698043.9439678,96818232.2182526,0.21003686076716,0.0742469401244741,0.00000000000820784207777452
"NIC","ROG",2020,0.0483042304670557,0.102181620569976,99549434.6336588,99673166.9685298,0.232309263049562,0.0821201187305996,0.00000000000821152794657276
"NIC","LUT",2020,0.0483042304670557,0.102181620569976,99549434.6336588,99673166.9685298,0.232309263049562,0.0821201187305996,0.00000000000821152794657276
"NIC","BAU",2025,0.0659256061148899,0.133610935096109,128193944.251009,128351218.363889,0.5626821544853,0.198905221114942,0.00000000000833804971844804
"NIC","ROG",2025,0.0810819342247643,0.157697522822131,151143819.847266,151322283.060184,0.752739359704989,0.26608945670402,0.000000000008346885660637
"NIC","LUT",2025,0.0804367783692306,0.139627798928555,133825050.065822,133983064.124404,0.555236165292583,0.369931075669279,0.000000000008346885660637
"NIC","BAU",2030,0.0970816618263435,0.162636830283434,154822337.21864,155009810.307528,0.845191594590752,0.563116481378391,0.00000000000840379150477536
"NIC","ROG",2030,0.150832634863443,0.227174109373663,215566095.341416,215817341.962966,1.43692450869721,0.957363843325665,0.00000000000843079182795836
"NIC","LUT",2030,0.100397867344088,0.181544817265201,172268342.969313,172469125.189274,0.959689160645794,0.639401511821134,0.00000000000843079182795836
"NIC","BAU",2035,0.10545852903034,0.196536720040344,186578542.82262,186801506.466294,1.18082120145535,0.786732717594657,0.00000000000842698059775036
"NIC","ROG",2035,0.176641144393313,0.303874336975952,286302417.150854,286631746.612469,2.17534387328967,1.44934236870642,0.00000000000849100304496108
"NIC","LUT",2035,0.121981874946603,0.22502784416044,212015323.013204,212259201.122501,1.36724143709692,0.91093687180544,0.00000000000849100304496108
"NIC","BAU",2040,0.124529069312526,0.232335600334524,221290155.068592,221551095.502387,1.53996281575472,1.0260140396702,0.00000000000839931085998864
"NIC","ROG",2040,0.225389070668499,0.392431588716726,368523755.659296,368942047.288872,3.01664764097166,2.00986855053252,0.0000000000085189968394772
"NIC","LUT",2040,0.147043635589307,0.272561659135076,255956577.302172,256247099.940608,1.80835274323077,1.20483123634488,0.0000000000085189968394772
"NIC","BAU",2045,0.140910784134118,0.266354939606295,255390527.433774,255687638.018026,1.88201927137082,1.25391222151685,0.00000000000834345556298252
"NIC","ROG",2045,0.277595080187087,0.490584896201251,459902518.292255,460417518.990931,3.93121285523843,2.61920582831077,0.0000000000085337196764728
"NIC","LUT",2045,0.17321109670196,0.32336343924687,303139499.778389,303478956.615377,2.27111715819243,1.51315217887214,0.0000000000085337196764728
"NIC","BAU",2050,0.160040261508124,0.302650845194468,291862991.669669,292197911.895965,2.23958018783322,1.49214038947945,0.00000000000829569637350964
"NIC","ROG",2050,0.340223983963678,0.60433906519627,565886087.257521,566511141.116991,4.97197142647584,3.31262056214208,0.00000000000854361439596588
"NIC","LUT",2050,0.203826275941134,0.380440065075095,356233366.763117,356626847.086774,2.78201031558931,1.85353932776816,0.00000000000854361439596588
"CRI","BAU",2015,0.0219409974893038,0.0548524937232595,54199621.0429345,54199621.0429345,0,0,0.00000000000809636564503768
"CRI","ROG",2015,0.0228230692446658,0.0570576731116646,56378765.2715015,56378765.2715015,0,0,0.00000000000809633525486324
"CRI","LUT",2015,0.0228230692446658,0.0570576731116646,56378765.2715015,56378765.2715015,0,0,0.00000000000809633525486324
"CRI","BAU",2020,0.0254046714981215,0.0635116787453036,61903412.0232725,61903412.0232725,0,0,0.00000000000820784207777452
"CRI","ROG",2020,0.0282354483337367,0.0705886208343416,68770266.672529,68770266.672529,0,0,0.00000000000821152794657276
"CRI","LUT",2020,0.0282354483337367,0.0705886208343416,68770266.672529,68770266.672529,0,0,0.00000000000821152794657276
"CRI","BAU",2025,0.0310308002402498,0.0775770006006246,74431794.695572,74431794.695572,0,0,0.00000000000833804971844804
"CRI","ROG",2025,0.0495932327947997,0.123983081986999,118830507.116387,118830507.116387,0,0,0.000000000008346885660637
"CRI","LUT",2025,0.0479785692204794,0.119946423051198,114961606.450993,114961606.450993,0,0,0.000000000008346885660637
"CRI","BAU",2030,0.036822507579325,0.0920562689483124,87633082.182967,87633082.182967,0,0,0.00000000000840379150477536
"CRI","ROG",2030,0.0716417800925797,0.179104450231449,169952672.428703,169952672.428703,0,0,0.00000000000843079182795836
"CRI","LUT",2030,0.0667884096884139,0.166971024221035,158439233.351555,158439233.351555,0,0,0.00000000000843079182795836
"CRI","BAU",2035,0.0417986437700551,0.104496609425138,99201946.1424025,99201946.1424025,0,0,0.00000000000842698059775036
"CRI","ROG",2035,0.0940027982803619,0.235006995700905,221417417.430199,221417417.430199,0,0,0.00000000000849100304496108
"CRI","LUT",2035,0.0853265089993876,0.213316272498469,200980987.870506,200980987.870506,0,0,0.00000000000849100304496108
"CRI","BAU",2040,0.0472920877374548,0.118230219343637,112609447.431545,112609447.431545,0,0,0.00000000000839931085998864
"CRI","ROG",2040,0.120778004001059,0.301945010002648,283549826.996934,283549826.996934,0,0,0.0000000000085189968394772
"CRI","LUT",2040,0.107045672099762,0.267614180249405,251310510.185214,251310510.185214,0,0,0.0000000000085189968394772
"CRI","BAU",2045,0.0527129003155193,0.131782250788798,126357478.427502,126357478.427502,0,0,0.00000000000834345556298252
"CRI","ROG",2045,0.150753486541461,0.376883716353652,353312488.004694,353312488.004694,0,0,0.0000000000085337196764728
"CRI","LUT",2045,0.130748603806895,0.326871509517237,306428166.76382,306428166.76382,0,0,0.0000000000085337196764728
"CRI","BAU",2050,0.0593590992285409,0.148397748071352,143108176.95327,143108176.95327,0,0,0.00000000000829569637350964
"CRI","ROG",2050,0.188050201639906,0.470125504099766,440212287.035566,440212287.035566,0,0,0.00000000000854361439596588
"CRI","LUT",2050,0.159473907985479,0.398684769963696,373317194.794697,373317194.794697,0,0,0.00000000000854361439596588
"PAN","BAU",2015,0.0364798278962887,0.0911995697407218,90114082.0354315,90227566.4723492,5,12.9312863651963,31.8312619055894
"PAN","ROG",2015,0.0373114568090539,0.0932786420226347,92168754.4661443,92284826.4380908,5,12.9312863651963,31.8312619055894
"PAN","LUT",2015,0.0373114568090539,0.0932786420226347,92168754.4661443,92284826.4380908,5,12.9312863651963,31.8312619055894
"PAN","BAU",2020,0.0551149117945681,0.116609623350427,113656790.416265,113798057.115608,5.26417857770893,13.0246721212473,32.0364523560962
"PAN","ROG",2020,0.0610145633594723,0.125330122101528,122101633.622363,122253396.616048,5.33938212862511,13.0512561861663,32.0364523560962
"PAN","LUT",2020,0.0610145633594723,0.125330122101528,122101633.622363,122253396.616048,5.33938212862511,13.0512561861663,32.0364523560962
"PAN","BAU",2025,0.0861274939245211,0.15000672415762,143924998.504845,144101572.184618,5.59662684634367,13.3287943533958,32.7028953749808
"PAN","ROG",2025,0.163179569417847,0.234350175549613,224610888.494407,224876098.020391,6.41037464565531,13.8709611241145,33.3369463662591
"PAN","LUT",2025,0.155059847013788,0.226200400980929,216799807.906957,217055794.491907,6.32315447984475,13.8128499062665,33.2689866954146
"PAN","BAU",2030,0.104598295243578,0.190464571381168,181312990.711813,181532541.114132,6.00305217779781,13.5995788761671,33.2416586629129
"PAN","ROG",2030,0.221991958467439,0.354104363572033,336010539.268917,336402166.31334,7.60588884007628,14.6674831800706,34.4989469826088
"PAN","LUT",2030,0.196481887842524,0.324135573600672,307573077.561486,307931560.172095,7.29244619716466,14.458649207608,34.253078028459
"PAN","BAU",2035,0.124426855059977,0.230776887199812,219083819.66506,219345627.512649,6.40267539666423,13.8658314304108,33.8036463770008
"PAN","ROG",2035,0.292295007521866,0.486918699786313,458762006.993057,459289714.185599,8.89278127922019,15.5248868112485,35.7713879709773
"PAN","LUT",2035,0.247481118616589,0.426133477955711,401491767.885865,401953597.964272,8.26978989315105,15.1098132119634,35.2790851851219
"PAN","BAU",2040,0.148963786060595,0.275126510384936,262046746.425869,262355746.126582,6.84896267526314,14.1631743330343,34.4385214097277
"PAN","ROG",2040,0.383917158718247,0.647379634944562,607939781.777678,608629821.749589,10.427941471836,16.5477010601723,37.2900838472504
"PAN","LUT",2040,0.312198305972697,0.543543270807979,510429367.259947,511008728.369064,9.38126571734049,15.8503439499173,36.4561416991038
"PAN","BAU",2045,0.173955608209527,0.321838925529522,308590533.598503,308949534.829492,7.32182070892058,14.4782202395587,35.1628822836821
"PAN","ROG",2045,0.491218252350397,0.83778409988261,785387035.566547,786266515.143109,12.2194474208737,17.7413079687679,39.1040426672458
"PAN","LUT",2045,0.3853243776641,0.677344811319397,634982012.063804,635693067.487188,10.6266818904694,16.6801136468151,37.8223311816779
"PAN","BAU",2050,0.207503633624041,0.378630056348094,365133957.946832,365552958.475553,7.88922634208706,14.8562593323608,36.0510518515122
"PAN","ROG",2050,0.630621652051279,1.07591708343987,1007458467.6461,1008571263.69752,14.4258912819536,19.2113709833107,41.3748923888139
"PAN","LUT",2050,0.476966803193029,0.838235535142383,784900157.046583,785767124.592716,12.1011227601421,17.6624731021674,39.4814655403949
"SLV","BAU",2015,0.0196111779237431,0.0490279448093577,48444397.853407,48444397.853407,6.4,0,0.00000000000809636564503768
"SLV","ROG",2015,0.0200405305358675,0.0501013263396686,49505189.4592178,49505189.4592178,6.4,0,0.00000000000809633525486324
"SLV","LUT",2015,0.0200405305358675,0.0501013263396686,49505189.4592178,49505189.4592178,6.4,0,0.00000000000809633525486324
"SLV","BAU",2020,0.0222230197402211,0.0555575493505528,54150700.0978915,54150700.0978915,6.4,0,0.00000000000820784207777452
"SLV","ROG",2020,0.0236897989436345,0.0592244973590862,57698881.615624,57698881.615624,6.4,0,0.00000000000821152794657276
"SLV","LUT",2020,0.0236897989436345,0.0592244973590862,57698881.615624,57698881.615624,6.4,0,0.00000000000821152794657276
"SLV","BAU",2025,0.0258451304272295,0.0646128260680738,61993226.953413,61993226.953413,6.4,0,0.00000000000833804971844804
"SLV","ROG",2025,0.0352465161079473,0.0881162902698683,84454292.3935475,84454292.3935475,6.4,0,0.000000000008346885660637
"SLV","LUT",2025,0.0812746561911757,0.109662213161958,105104794.885703,105228897.474928,7.58007831794621,0.417151560420017,0.000000000008346885660637
"SLV","BAU",2030,0.0293375617391949,0.0733439043479872,69819822.9276015,69819822.9276015,6.4,0,0.00000000000840379150477536
"SLV","ROG",2030,0.0482711178259376,0.120677794564844,114511468.936666,114511468.936666,6.4,0,0.00000000000843079182795836
"SLV","LUT",2030,0.0710211962648363,0.139247466161035,132132277.966356,132286280.794974,7.86439651331465,0.517656566782782,0.00000000000843079182795836
"SLV","BAU",2035,0.0321413999267397,0.0803534998168494,76282126.3296135,76282126.3296135,6.4,0,0.00000000000842698059775036
"SLV","ROG",2035,0.0629445059455341,0.157361264863835,148261649.683162,148261649.683162,6.4,0,0.00000000000849100304496108
"SLV","LUT",2035,0.084897329848245,0.169814899392834,159995136.964281,160179177.018297,8.15001729403703,0.618622030307345,0.00000000000849100304496108
"SLV","BAU",2040,0.0332045709404289,0.0830114273510723,79064988.768552,79064988.768552,6.4,0,0.00000000000839931085998864
"SLV","ROG",2040,0.0804432749765934,0.201108187441483,188856215.097575,188856215.097575,6.4,0,0.0000000000085189968394772
"SLV","LUT",2040,0.14900559440883,0.204107235496657,191672554.262089,191890111.539839,8.45741116311094,1.37076864267757,0.0000000000085189968394772
"SLV","BAU",2045,0.0342506186604006,0.0856265466510015,82101758.4425345,82101758.4425345,6.4,0,0.00000000000834345556298252
"SLV","ROG",2045,0.099721448786321,0.249303621965803,233711564.398465,233711564.398465,6.4,0,0.0000000000085337196764728
"SLV","LUT",2045,0.133219862663113,0.239792930459636,224795694.773746,225047421.901263,8.78055103267453,1.58606347938241,0.0000000000085337196764728
"SLV","BAU",2050,0.0363531347179961,0.0908828367949904,87643358.872394,87643358.872394,6.4,0,0.00000000000829569637350964
"SLV","ROG",2050,0.12210982059396,0.305274551484899,285850495.901635,285850495.901635,6.4,0,0.00000000000854361439596588
"SLV","LUT",2050,0.153375568676768,0.27871829835388,260983968.083096,261272239.945902,9.12614988882096,1.8163218173582,0.00000000000854361439596588
"ECU","BAU",2015,0.149960416356582,0.374901040891455,370438843.627311,370889723.087764,71.4445521640384,0,33.1316667613182
"ECU","ROG",2015,0.154795887301776,0.386989718254441,382385072.823645,382850718.916743,71.4445521640384,0,33.1316667613182
"ECU","LUT",2015,0.154795887301776,0.386989718254441,382385072.823645,382850718.916743,71.4445521640384,0,33.1316667613182
"ECU","BAU",2020,0.198819262778211,0.445228209664751,433953972.745509,434473958.335071,72.1016749936823,0.232289509606993,33.3830476825041
"ECU","ROG",2020,0.212073210788073,0.468799322579774,456723109.881577,457270610.410891,72.222897289717,0.275140962073798,33.4087063879335
"ECU","LUT",2020,0.212073210788073,0.468799322579774,456723109.881577,457270610.410891,72.222897289717,0.275140962073798,33.4087063879335
"ECU","BAU",2025,0.234010956261159,0.522343104722972,501165737.659042,501757495.736637,72.784151946698,0.473541570230131,33.6668039304964
"ECU","ROG",2025,0.330769320685797,0.675182506623325,647122803.953011,647858245.955195,74.0100127605699,0.906877005334461,33.912644106605
"ECU","LUT",2025,0.315218979057017,0.653370403130521,626217182.978072,626929932.954394,73.7942367007913,0.830601288147679,33.8852050794773
"ECU","BAU",2030,0.253849645877089,0.579068013167822,551244530.841845,551886304.859942,73.2597482038279,0.641662378632845,33.9478339651207
"ECU","ROG",2030,0.454698290565946,0.919891434631111,872887342.876192,873864612.098163,76.3095220660718,1.71974160965998,34.5624425086914
"ECU","LUT",2030,0.42103560716888,0.864254311297728,820093133.773434,821013738.290715,75.7707034176031,1.52927201406287,34.4922076001999
"ECU","BAU",2035,0.2815047469662,0.638707539909398,606345328.555668,607040872.566732,73.7710413464808,0.822401850790009,34.2797246080794
"ECU","ROG",2035,0.58730843708678,1.19913567277231,1129794128.1356,1131040153.29907,78.8650937215256,2.62312292565016,35.3052613055446
"ECU","LUT",2035,0.532093185557961,1.10009481700113,1036480435.75155,1037627893.92138,77.9278306652461,2.29180529994248,35.1779613574268
"ECU","BAU",2040,0.314682352106941,0.706104645418417,672535789.84157,673295921.67483,74.3852000763928,1.03950377413885,34.6780987449749
"ECU","ROG",2040,0.755949561159061,1.54106171344957,1447176696.96343,1448748593.81077,81.9637728946284,3.71848993023206,36.2099015149097
"ECU","LUT",2040,0.776520062021192,1.38241218221916,1298192459.29336,1299609247.01745,80.4634943370193,4.63014760040253,36.0023822570042
"ECU","BAU",2045,0.398116068770553,0.781646861693068,749470629.56601,750305266.499628,75.0826034930927,1.91472347598013,35.1429031130585
"ECU","ROG",2045,1.12423123733271,1.94406310391381,1822476648.04226,1824425809.3154,85.5099800570846,7.31224514714159,37.271979933107
"ECU","LUT",2045,0.876272697921793,1.70677497587732,1600029099.22888,1601749936.85443,83.3468130179481,6.096242607472,36.9555997769336
"ECU","BAU",2050,0.415586590278918,0.874082780183027,842926491.836615,843851248.141633,75.9371206503081,2.35428837819261,35.6865249919683
"ECU","ROG",2050,1.26707395090704,2.4294777333796,2274894554.72312,2277289099.21876,89.7330700948182,9.48801632047354,38.5309196898332
"ECU","LUT",2050,1.22673431771678,2.08632760883365,1953578438.48268,1955648091.40872,86.6178551172411,9.85684362741569,38.0459234454778
"PER","BAU",2015,0.636500459693197,1.59125114923299,1572311547.1775,1574141771.22511,26,45.7116731306083,112.180681713538
"PER","ROG",2015,0.647404862242568,1.61851215560642,1599254086.85044,1601115942.38292,26,45.7116731306083,112.180681713538
"PER","LUT",2015,0.647404862242568,1.61851215560642,1599254086.85044,1601115942.38292,26,45.7116731306083,112.180681713538
"PER","BAU",2020,0.837187963884751,1.88898099428494,1841147503.94625,1843247746.66253,28.5675787937082,46.6192989076506,112.49094802578
"PER","ROG",2020,0.901805171186466,1.99042885012246,1939155648.56911,1941367070.30703,29.3239878579107,46.8866855858476,112.49094802578
"PER","LUT",2020,0.901805171186466,1.99042885012246,1939155648.56911,1941367070.30703,29.3239878579107,46.8866855858476,112.49094802578
"PER","BAU",2025,0.923190788954953,2.13067948496852,2044295303.49704,2046583772.21544,30.3573998229711,47.2519913517665,113.015910083556
"PER","ROG",2025,1.45496624229313,2.95906320795517,2836088407.83315,2839133919.18841,37.255257292282,49.6903481651396,113.015910083556
"PER","LUT",2025,1.45185800262459,2.94690270488384,2824433279.37855,2827484565.51048,37.3101690293388,49.7097591791801,113.015910083556
"PER","BAU",2030,1.06078321758336,2.41270818556991,2296780622.60247,2299305007.28225,32.6006996012318,48.0449861799572,113.674748493761
"PER","ROG",2030,2.03016933587594,4.11501097947945,3904744478.0531,3908846328.58433,47.2998741350888,53.2410680843822,113.674748493761
"PER","LUT",2030,2.01673282538355,4.07776813882172,3869404650.98327,3873516080.17322,47.3909565817365,53.273265256526,113.674748493761
"PER","BAU",2035,1.14620632917904,2.64034508545659,2506563345.98558,2509263226.86966,34.2694743371998,48.6348893876613,114.470970225858
"PER","ROG",2035,2.56433813399131,5.31400628561166,5006717116.90431,5011864061.56952,57.2375630698238,56.7539895431107,114.470970225858
"PER","LUT",2035,3.26896439448654,5.24547338010355,4942147213.77723,4947313722.2706,57.2516775456341,66.5333836271387,138.930568358717
"PER","BAU",2040,1.51289540638293,2.89846074425602,2760665290.35211,2763580173.35426,36.257480072891,52.5458112401481,123.47478697915
"PER","ROG",2040,4.18295804509932,6.66919204462944,6262889558.75581,6269185082.52855,67.9286296711137,73.6469987544363,148.46011460445
"PER","LUT",2040,3.52331823519573,6.54109301087383,6142594612.13769,6148906154.06769,68.0801113218743,73.7479247630664,148.579618276451
"PER","BAU",2045,1.48805052109003,3.16562103896069,3035309305.66048,3038453467.19066,38.4257375907354,53.9904322609735,126.390239482585
"PER","ROG",2045,4.35658007678877,8.19694766407313,7684290531.99097,7691839687.79414,79.7840663659341,81.5457897972225,159.331811971221
"PER","LUT",2045,4.30235620472651,7.9970328114017,7496878842.59829,7504539177.90826,80.8413912615906,81.912112295917,159.312874368221
"PER","BAU",2050,1.67771200281013,3.50016202444291,3375400320.21409,3378831718.48694,41.1420984816893,55.8002320706942,130.064435112194
"PER","ROG",2050,5.2968823802233,9.99394336617151,9358047217.94602,9367017476.71862,93.223254167222,90.499769221153,172.034109741646
"PER","LUT",2050,5.1775433067877,9.64862308585948,9034699028.94059,9043760797.72043,94.0886525229322,91.0763486383846,171.688860412023
"FIN","BAU",2015,0.0393276651902422,0.0983191629756054,97694292.437093,100092750.489728,138.514269354537,51.3354239987163,197.859525720407
"FIN","ROG",2015,0.0429367849239567,0.107341962309892,106655526.345363,109273307.583501,138.514269354537,51.3354239987163,197.859525720407
"FIN","LUT",2015,0.0429367849239567,0.107341962309892,106655526.345363,109273307.583501,138.514269354537,51.3354239987163,197.859525720407
"FIN","BAU",2020,0.177919916826586,0.120235199990422,118263048.625317,121065414.135624,141.060736568057,52.833061430906,201.171915196636
"FIN","ROG",2020,0.36608458250468,0.153034236146038,150451851.143687,154018130.98823,144.494155482909,54.8523360793172,204.902697865906
"FIN","LUT",2020,0.36608458250468,0.153034236146038,150451851.143687,154018130.98823,144.494155482909,54.8523360793172,204.902697865906
"FIN","BAU",2025,0.391137223147349,0.143860955295876,140079784.824132,143855216.486868,147.195510776063,56.4410668445092,205.847748016013
"FIN","ROG",2025,0.978465052362397,0.226166287988131,220012919.089483,226181313.709351,160.899398405072,64.5006463948601,218.952474568794
"FIN","LUT",2025,0.946561270560832,0.222674478090746,216616111.832031,222689271.827958,160.298984020908,64.147528533466,218.621896157199
"FIN","BAU",2030,0.338939522177147,0.16469219848331,160280879.26407,164669805.952907,151.063339755079,58.7158282981528,210.670068720146
