"ISO3","SC","Year","localroad_invest_billion","mainroad_invest_billion","main_road","local_rd","CarVKM","OM_road"
"NER","ROG",2030,0.490579156943822,0.107928901138203,174.385992267855,4550.09680983195,833458387.36643,31313601.4757108
"NGA","ROG",2030,16.6230404913721,4.0944606461698,7587.69858218336,166783.320340351,48530992083.7114,1043463806.26896
"TCD","ROG",2030,0.271993392055364,0.00913776640944509,19.2106397301931,4482.53689334986,579221774.863141,26693884.765146
"SDN","ROG",2030,3.13557511898707,0.710447893460735,1667.6291564885,40039.7936805034,6670342964.13512,227985495.609228
"CAF","ROG",2030,0.137829529628685,0.00000143381653014112,0.00406880072632165,1671.42980955727,137248220.792253,10293817.1009823
"MAR","ROG",2030,2.63691110255307,0.79122521965263,4144.24661097275,39390.1497347606,5029872691.81152,310067190.079563
"MRT","ROG",2030,0.410996668433125,0.0674240104007365,178.754862639966,5182.99345522592,371939437.344694,35042243.6543309
"SEN","ROG",2030,0.597385274290811,0.324213312197457,921.53807258895,7458.03127820992,981558037.821253,65501923.5008674
"GMB","ROG",2030,0.402525381828415,0.0769333967659795,144.971132650264,3922.65590880022,463909553.456155,25893165.9475957
"MLI","ROG",2030,0.693328565555119,0.217175581213137,482.126677741723,6462.61981353896,1024115869.41796,47567209.5009371
"BFA","ROG",2030,1.05684337519974,0.008467353322593,21.3906437612883,9353.71002676724,1139266549.08418,53086106.533548
"GNB","ROG",2030,0.076117854890002,0.0179863200139144,46.037650207222,1168.76682773609,184553868.958037,7586310.88745796
"GHA","ROG",2030,1.1733446881039,0.511520914781252,1432.34043986139,14920.8481403926,3898939945.41589,108841912.08641
"SLE","ROG",2030,0.224654203848743,0.0268525728648172,66.794354043758,2350.28393589796,314105965.000345,15439056.8365627
"CIV","ROG",2030,0.515590533379452,0.218536432842085,732.229306488595,6874.96842446805,1811064665.18659,56029718.2321154
"GIN","ROG",2030,0.621245645034953,0.23151300725504,560.005240143854,6095.84073635273,906131834.464006,46770014.9853737
"LBR","ROG",2030,1.26663392663594,0.0449479942244316,117.566490512343,10841.9143814197,477731765.103966,66336173.6004462
"DZA","ROG",2030,3.17445941853064,2.79411499480855,8212.18084183987,70778.8991365082,7311291807.35441,538625023.842188
"TUN","ROG",2030,0.184941937344008,0.154128034342724,1069.84627676052,3144.76268392903,1692333186.85192,37590388.0121405
"LBY","ROG",2030,3.56586395819234,1.4943113314808,3628.34463797577,64198.0508100009,8806038242.48802,391659963.027544
"BEN","ROG",2030,1.23366682894441,0.0343236277205346,89.444910190551,13701.4997761912,709958663.618619,70155774.825382
"CMR","ROG",2030,3.83660828777382,0.191320931153429,503.847611322732,45419.0922989282,3197616907.8974,227536055.793542
"TGO","ROG",2030,1.17708008263522,0.00608397209450543,16.0344678270678,13172.9044027973,402982304.855891,63477934.9854712
"KEN","ROG",2030,0.838880270701594,0.647673355664992,1558.26260898492,9139.4079203957,2562257720.43836,80670689.0233945
"TZA","ROG",2030,3.40390947500759,0.123472039251232,265.374223757137,27798.9695138089,3004162450.60789,144728024.597127
"MOZ","ROG",2030,1.8006992274802,0.0785742849162181,205.898394797066,14770.1861823701,834103395.041693,73986868.7510435
"COD","ROG",2030,4.48876981637133,0.0915452303993081,248.973371342469,47010.6664784216,8369552959.88055,249174635.626264
"RWA","ROG",2030,0.603834150410612,0.0622537252817768,160.794991344549,5310.20365997604,289736750.64687,30273263.4312038
"BDI","ROG",2030,0.309980995803463,0.00000346646726938825,0.00652908976135675,3322.65448537302,386122611.960954,16628989.625478
"COG","ROG",2030,0.0337117435496089,0.00000124846467378905,0.00386343857764428,908.692558175354,442178258.922946,4504277.39903612
"AGO","ROG",2030,0.765036090649603,0.13150759602373,267.678364509376,8255.78914160182,8486066473.92504,44554799.6717276
"ZMB","ROG",2030,0.734473805889155,0.112007590241308,256.927447092681,6943.20753597053,1161130747.07938,37722699.1841918
"MWI","ROG",2030,0.907151313260626,0.177459797642444,399.893368971647,9038.38738381792,475842707.754981,50968196.3871942
"ZWE","ROG",2030,2.99525585923968,0.0933757589078558,284.211109271201,32825.1606893035,701195809.586508,162234202.346567
"NAM","ROG",2030,0.739633142327848,0.133782041795973,359.97028410515,9266.55320909708,307856155.920827,50128804.3886136
"MDG","ROG",2030,2.28505264572526,0.00000453072460993652,0.0104185939958242,25717.0123493844,1193783061.47053,135077107.086634
"GAB","ROG",2030,0.133147725481547,0.0470441979198797,167.498545758043,4237.55983264132,802847104.569471,25619595.5102329
"ERI","ROG",2030,0.400508186997454,0.0670638900745934,147.086419585952,4053.39790059908,180334711.579737,28369979.9178322
"ETH","ROG",2030,2.06768579019421,0.738989506953715,1548.3551982651,20737.2512507581,1840816902.83742,153370854.440119
"DJI","ROG",2030,0.0135442932162484,0.00655743335527344,31.483829612447,331.59811487613,89783124.5962515,2342454.56257288
"EGY","ROG",2030,1.85653058186151,1.92909162191194,6144.20643785936,23506.8081331537,22985870679.0735,249430651.684454
"UGA","ROG",2030,1.59509863359568,0.113264676624577,232.141308744815,14709.1411114728,776058866.337681,80073885.3813564
"BOL","ROG",2030,3.1649274314026,0.380526641266757,688.989102833073,29591.3002261444,7313311084.3156,274494872.164745
"ARG","ROG",2030,21.3643565564149,4.54098809839904,13154.3112068595,430889.466668383,67267366335.2635,4233101486.30351
"VEN","ROG",2030,1.79619488124168,3.41370062874383,6409.42236485423,86988.1047176219,21318751801.9445,946596233.701139
"COL","ROG",2030,8.66512961025536,0.668198457935022,2007.83806493619,156788.68631869,18189119989.901,1442173356.77851
"CUB","ROG",2030,1.13139424546542,0.0604782066202642,381.772622564643,21977.8315693138,677358051.039788,199482395.319665
"DOM","ROG",2030,2.67533235568927,0.358529811101987,928.802565821214,37211.7413509753,4994134823.40431,338797193.067076
"HTI","ROG",2030,0.090009868623169,0.00000220288455801334,0.00441242686238402,1152.79637949517,950425536.625366,9578254.86818395
"PRI","ROG",2030,0.591169497099165,0.353216284035486,1909.10625,26073.5139699752,1889862196.50839,273611856.482651
"JAM","ROG",2030,0.653011170166672,0.0710875955964955,164.634712130753,8651.71915064986,415920063.489693,76215555.6835426
"HND","ROG",2030,0.358127409235971,0.56720828016174,995.479820080292,3094.7831062757,2191287677.31343,61265925.7847182
"GTM","ROG",2030,0.3988323715819,0.433512056548075,810.148934022562,3769.67233341358,2154489138.56673,57915778.1779032
"PRY","ROG",2030,5.28139051244557,0.258338081678408,543.958175938133,62442.659176102,2955377507.25463,576937601.889411
"URY","ROG",2030,0.923817185844236,0.173939725735703,691.109736786065,25416.940856041,2714078582.29078,250748237.055635
"CHL","ROG",2030,4.26235440181127,1.33725724728593,4962.1421833604,94516.7421025539,14181579033.3996,999322197.299235
"NIC","ROG",2030,0.432133807615794,0.113976872869643,241.734704674049,5727.63130848882,331853684.37114,63973237.8292172
"CRI","ROG",2030,1.29114689814112,0.191696551046063,447.653244548703,20888.0113948502,1465860389.45923,215979512.343862
"PAN","ROG",2030,0.831611586649055,0.216746195306312,487.296320243322,11331.2724915621,2135845558.16571,128276118.925829
"SLV","ROG",2030,0.0887502334249358,0.10567428814784,253.62436507107,1045.41029462523,702540933.896291,20653064.0267652
"ECU","ROG",2030,7.02840190179477,1.34658021996557,2616.25362481881,76752.8460414134,7115586186.93788,764685170.808376
"PER","ROG",2030,12.2021670479591,1.34295013989618,3946.42317608609,161933.67934202,18104301651.6796,1587294860.46191
"ISR","ROG",2030,1.85641625480892,0.770671950525081,3360.67957837865,37246.4897527603,8542050751.35188,389064550.677035
"RUS","ROG",2030,25.5962155838716,1.51053228965588,7447.42072264337,432296.470836169,69232868326.3427,4371705577.3937
"ZAF","ROG",2030,20.3525637992129,2.82978618249786,15677.5401494359,390986.59694801,33137195592.7308,2427546732.11338
"GBR","ROG",2030,20.2427948012604,5.97493443640526,32487.2094921918,431468.158076819,81979424234.7066,6630954287.48592
"USA","ROG",2030,201.905879021805,233.504936680556,477948.750750796,3863247.06540131,1989523484759.12,71625497614.6478
"VNM","ROG",2035,6.06495281695732,0.872289029441236,2485.70801160355,66352.0527363283,19064082469.0558,571929141.541195
"MYS","ROG",2035,6.48163391736597,6.31916908889994,15361.1425039665,127854.716733845,38492641270.5926,1326504684.10079
"LAO","ROG",2035,0.0367454332970945,0.00530655292872946,10.7817350389393,493.290233689864,1817296065.36311,3781555.41124535
"THA","ROG",2035,6.97803872074639,3.93348857393962,13822.3884710926,201480.688010848,44753421642.4692,1917839378.62633
"MMR","ROG",2035,8.27501297911253,0.0959254694619275,213.53884996375,80559.6913425532,7547575084.13033,552873482.806284
"PHL","ROG",2035,7.84116761105031,3.0117176575282,7319.4355847464,81135.6262684883,25627106612.6709,809775547.199153
"KHM","ROG",2035,0.185880493387458,0.02358521335877,45.3135378960328,1594.1391785917,1766579906.23369,15864296.0902179
"IDN","ROG",2035,14.2314256204882,5.77269889740057,15098.186744482,179505.18984973,56564503007.1293,1852014679.56712
"SGP","ROG",2035,0.285612218525766,0.840541418835085,3141.07170616167,11484.3010040755,8752744047.60169,184713526.200091
"KAZ","ROG",2035,5.54888683955641,0.500388918954906,835.516661600719,59168.1044067962,6032470061.67841,545705161.43049
"TKM","ROG",2035,1.19817759863971,0.495300242530605,808.549534947967,13861.9667589432,2760188350.54193,148344558.21748
"GEO","ROG",2035,0.193889094225075,0.0244400429323513,210.883853535214,1689.85320857548,321387645.419768,22455825.0755156
"UZB","ROG",2035,3.88071828568491,1.06054290335574,2029.86916783908,28481.4114095103,3580783574.79436,301667273.879315
"TJK","ROG",2035,1.19227821486038,0.156152705753313,264.486296731468,7791.96383851588,463291669.90103,77221424.9411167
"KGZ","ROG",2035,0.457062014314916,0.0229375280642092,45.5242151418545,3075.3058589311,408981922.67901,25362206.4765197
"ARM","ROG",2035,1.09563007004527,0.0346862812998758,270.22625,9130.4755884277,309685425.34019,79282232.9446075
"AZE","ROG",2035,2.93165685219728,0.675008349301333,1509.7904224949,58048.9060091175,5526586731.78499,545010925.611108
"AUS","ROG",2035,20.2698923927153,11.7923164731646,25648.6509040517,338035.141074357,83864374739.4227,4234013793.11246
"NZL","ROG",2035,1.30268459895324,0.431571456351805,1393.44912568105,21500.044719659,3018632457.22507,274552115.515216
"BRA","ROG",2035,61.1998260479719,16.0045558972856,40052.2313530274,1136958.26089257,121242165414.852,10132808954.0083
"CAN","ROG",2035,13.0986078719206,9.79718040231534,27298.5482749588,253965.87725264,79464053515.923,3939480025.35364
"CHN","ROG",2035,132.019402417568,105.840454709363,276387.576097172,2316841.02981724,1275037451891.02,23937055605.4388
"LVA","ROG",2035,0.619159244279359,0.0224311045955126,217.2475,7067.42568337606,180191544.676189,79737108.1069355
"LTU","ROG",2035,0.301897075259609,0.0492340936628137,320.74,3707.04213698418,226304624.838159,45753976.6084981
"ROU","ROG",2035,1.96551431648605,0.143720497774286,465.104115326693,36079.6001809996,1889222708.18689,388936964.879014
"BGR","ROG",2035,1.8382526423109,0.0964069506111427,549.146514879292,25063.080344213,1234154886.64722,299949976.991719
"FIN","ROG",2035,0.400835980570357,0.223608470229368,1207.61431658554,8522.41198738388,1549200307.9639,146309559.647122
"SWE","ROG",2035,0.781260297198612,0.561918374750011,1733.37284860342,14401.179735642,3038301358.55908,220836025.026256
"DNK","ROG",2035,1.23940051312386,0.472131625936837,2424.33625,23715.3041923214,2493734004.14489,299581426.729893
"ESP","ROG",2035,8.64488192292854,11.0054782510518,40659.6619324954,226157.318247005,58773814228.0065,3564611048.8975
"IRL","ROG",2035,0.912530484174779,0.482224898544909,1151.73589748965,17958.5803270381,2351432432.5144,233645034.575042
"EST","ROG",2035,0.330445709418038,0.0407225083799447,170.0525,4673.63896585464,347800042.335087,55659122.1313997
"POL","ROG",2035,4.81583160205843,0.675817384405749,2781.33775924082,107222.958663555,8108557963.09046,1286916653.50458
"CZE","ROG",2035,1.29614629750851,0.354509134713159,1807.09125,25022.9093454446,2179683312.24958,352766113.675923
"NLD","ROG",2035,3.62787922276157,1.15540408805036,6158.23235706371,73802.6418459901,4396673255.44864,1024978591.69634
"BEL","ROG",2035,4.65538668632129,1.7120393216363,8072.3475,100916.984457106,8674989341.12532,1233139499.37035
"GRC","ROG",2035,2.31472305090148,0.39361128585617,2834.74,50074.9808617796,2689739285.24609,626714220.415504
"AUT","ROG",2035,1.29224478377803,0.589007529911605,2572.515,26032.4041020772,4257093234.05504,379630756.356444
"SVK","ROG",2035,0.238227335670534,0.119681012015455,541.275,5222.96825192908,403401326.882568,78426285.3072714
"HUN","ROG",2035,1.82774616969993,0.317117994390657,1682.21,39985.9734008828,3228010224.67879,450035515.507354
"PRT","ROG",2035,3.13747235188333,1.16415761620634,6445.3425,59198.0565391062,5245056444.80182,760128620.740857
"FRA","ROG",2035,19.6382325380611,6.27691014427936,33137.1053462427,432151.779066726,59736290025.1623,5819831100.67189
"DEU","ROG",2035,12.4454429434178,6.23210667424681,30696.3446517359,344598.925422592,44673558600.6547,4764225097.27193
"IND","ROG",2035,109.371607004014,15.2765241233847,36600.1792596308,1085138.89378301,259124094760.387,8503283117.35052
"ITA","ROG",2035,18.8585627392684,6.2645964658668,32618.9495727752,429226.318791687,56189887674.9491,5501121992.26335
"JPN","ROG",2035,28.0767759051058,26.0369889729668,120736.062900682,1964799.0924086,515280611860.327,28164710458.2971
"KOR","ROG",2035,9.4837184746923,7.35995002421196,28358.7317618472,180295.642294872,132367479057.871,3139772664.19082
"MEX","ROG",2035,62.7182900086618,20.3876531586199,42691.5289790134,950875.063048031,168673059139.16,9357541861.21722
"IRN","ROG",2035,25.1994060747957,12.6738306712278,27127.397406432,437220.959138856,190339243322.312,3506906440.9104
"IRQ","ROG",2035,23.8671193756837,6.23122785878347,10159.5865810816,230171.228389062,35534829098.9346,2201098586.41876
"SAU","ROG",2035,8.10604448050452,10.7252976862445,18004.657684579,167476.475374552,106102328246.809,2051119322.69774
"SYR","ROG",2035,2.106511776874,3.75818713990035,6193.41955638522,21807.4739925372,17903462087.9859,419047803.239411
"JOR","ROG",2035,1.47449164264509,1.47256566998594,2213.80791416338,13206.4897755959,3343271393.29099,174960437.220128
"LBN","ROG",2035,1.39903312217527,0.552024065467643,1084.07255268238,28827.6393363228,6460192119.93409,280661253.057984
"KWT","ROG",2035,0.899023228295696,4.49576967303051,8376.4489238,31130.1017009752,26086745219.986,614558653.876826
"QAT","ROG",2035,0.453255927628385,0.725492548037405,1222.63602137134,11570.7537300504,11636594738.0343,144634813.116623
"ARE","ROG",2035,1.26133252196982,3.18470286668213,5637.37424754461,34701.5997105483,36631610707.1911,489121274.035648
"OMN","ROG",2035,0.516496627381004,2.40591904216416,4191.30064682955,12110.9667446965,5691171195.71487,223610309.28028
"YEM","ROG",2035,1.83420952003551,1.11862016801213,1593.81341882526,16726.2343310735,11703970712.8659,217790411.282746
"BHR","ROG",2035,0.521882403528533,0.464711520287821,736.181740361143,10992.7070889351,2201284195.37865,103565919.982925
"NOR","ROG",2035,0.112753892866208,0.050613718397624,246.193323463016,2145.53517167068,920946824.902449,37911588.1406671
"TUR","ROG",2035,36.3766637299763,1.85488519841996,12146.4113391382,468314.24711633,17725152849.2882,4844697760.70277
"CHE","ROG",2035,2.07641162121457,2.66386170826246,4357.99137270197,32783.6476714228,5208342496.92975,611163876.440382
"AFG","ROG",2035,6.12317249268767,0.209909862870355,389.358554759264,44343.4883760851,2623327757.78989,259142716.661591
"PAK","ROG",2035,11.4870769900206,3.37788989723099,8417.18347532349,127685.592298969,47978530635.7537,1096034700.36516
"BGD","ROG",2035,5.08567763942751,0.368498951595567,1005.39533616847,57159.329033829,26018472863.0256,431217712.509416
"NPL","ROG",2035,0.375150574811259,0.0758565900463761,154.239220583996,3799.70747465597,1088131236.30909,33360123.2263255
"MAC","ROG",2035,0.0277761494339956,0.00000177168896390751,0.00404008740868035,778.794974616724,363472446.433068,5998833.05780036
"LKA","ROG",2035,0.421720772930563,0.21716586039123,381.117954039502,6981.67681132952,403052101.466835,59631034.4802716
"MNG","ROG",2035,0.319362819937253,0.0626741622305183,166.779202739523,3308.29869931438,1041538775.06246,30300336.3216697
"HKG","ROG",2035,0.0829523489299152,0.244205648538424,1247.62233489883,5328.64737635032,4703025202.79856,69438980.7999235
"BLR","ROG",2035,2.32158231127232,0.103112768681543,551.824335428431,32168.8043320932,1658857255.91465,238634074.693487
"UKR","ROG",2035,10.1853528311734,0.263274749007035,1665.54891221257,90319.5657901059,5675528937.01524,1032846701.5521
"SRB","ROG",2035,0.845061835717765,0.118731185859258,752.8425,18434.9317869158,768296537.003788,223401574.907534
"BIH","ROG",2035,0.357189460633782,0.02082446490805,24.0225320929251,4386.57521008306,114695424.96279,50421195.7527426
"MKD","ROG",2035,0.491465517120631,0.137132038771933,325.64883323436,7566.47001867162,288555688.275865,81267890.5462956
"ALB","ROG",2035,0.505006182482516,0.0253492989406646,51.9715338521868,6802.42837398468,341552301.574659,59230334.6363619
"HRV","ROG",2035,0.780774439104131,0.181876582384429,795.65,14581.8302282646,593684436.734402,178009722.659826
"MDA","ROG",2035,0.25470169777124,0.0193797836097935,151.344977779595,1953.16588499429,175929325.893124,29713833.33698
"NER","ROG",2035,0.655105039702916,0.111652817525662,220.799538054976,6128.14624442586,989519799.226428,36939712.761973
"NGA","ROG",2035,19.8487133647863,3.96338241428608,9119.23342349988,214595.883218697,55030995896.6999,1431032522.63846
"TCD","ROG",2035,0.308605518131681,0.0104557424445219,23.27841963991,5225.92113539616,697327090.470554,29930378.5414128
"SDN","ROG",2035,3.66452142930569,0.71264657238102,1912.18771361618,48867.0742219498,7399496694.182,342719538.67901
"CAF","ROG",2035,0.176059354162526,0.00000166779140076998,0.00472479927317612,2095.5302933776,148945874.165998,12781481.6857301
"MAR","ROG",2035,2.96348758946058,0.812559088029457,4343.24343702637,46528.7452752484,4977168403.86509,387218050.057003
"MRT","ROG",2035,0.499950446733944,0.0782707594488187,207.789220510111,6387.2988291416,415064583.207958,43170070.0916111
"SEN","ROG",2035,0.683536719874809,0.302787612833732,1034.67307485513,9104.56835081704,1021820477.33645,78871956.800763
"GMB","ROG",2035,0.434782862603958,0.0541882841129184,161.181827403108,4969.9823815357,480667381.942097,33090958.4862402
"MLI","ROG",2035,0.861131515091273,0.188200461096022,554.912953502855,8536.9560163516,1051626506.7019,63223839.5409407
"BFA","ROG",2035,1.30979487187175,0.00642131130889843,23.7088708822953,12508.8087235022,1122460326.82195,71079738.1458908
"GNB","ROG",2035,0.0686673967128322,0.0135576182362707,49.409882868033,1334.1762506385,188012693.903627,8416274.8370461
"GHA","ROG",2035,1.35038638305806,0.519834943741771,1599.22942439647,18173.7256777635,4092516277.93434,151687919.577576
"SLE","ROG",2035,0.288059417112531,0.028790286539153,77.2418820161163,3044.17571317696,336958570.062321,18192135.4764248
"CIV","ROG",2035,0.577846494015775,0.197268941166663,799.401159990004,8266.91365141546,1864668981.85629,71908107.2362128
"GIN","ROG",2035,0.781370895052554,0.225009217926575,640.862703485187,7978.04561101676,940789577.902376,60637474.1619645
"LBR","ROG",2035,1.73418922579924,0.0426185020827158,132.669797175455,15019.3151971612,467095279.480052,91463998.814396
"DZA","ROG",2035,2.74975271976363,3.09239180177833,9137.76454245506,77402.6395471511,8159194785.94741,704337060.226691
"TUN","ROG",2035,0.200078712902073,0.289810875672551,1156.76171602482,3626.72218757224,1773252801.22175,48304478.3937589
"LBY","ROG",2035,3.9635483047728,1.75303540709493,4225.21469755047,73745.6420850868,9981133898.47137,522574717.934838
"BEN","ROG",2035,1.58082575510816,0.0383890575596532,103.519436870584,17509.4710752232,760141432.438617,101037290.601843
"CMR","ROG",2035,4.57427342567379,0.195791833669025,579.444126324975,56437.8284642551,3422745323.21664,321413436.715083
"TGO","ROG",2035,1.45288446996797,0.00640110857001533,18.3781064691603,16672.6844035784,424744852.757882,103404964.02466
"KEN","ROG",2035,0.996548708761915,0.310068720402982,1623.34602412573,11539.9437598394,2320899146.05705,101746834.107324
"TZA","ROG",2035,4.42514587017848,0.105868704650554,306.752399745105,38458.4798445452,2510089984.11839,232823650.617719
"MOZ","ROG",2035,2.51753381440844,0.0655930068676647,233.29520143858,20834.5462034742,817246448.924228,126956096.341144
"COD","ROG",2035,5.45911628726126,0.0747001954356647,273.011531433634,60160.8559112515,8300342571.12439,342761715.988984
"RWA","ROG",2035,0.786769291250372,0.050191788991919,180.071690419678,7205.412458517,279859583.113374,45325299.6202241
"BDI","ROG",2035,0.388899298969765,0.00000367300600584097,0.00802434516051775,4259.4543596825,446758543.188115,24184939.6133502
"COG","ROG",2035,0.0358101450625019,0.00000162069024823116,0.00448118846204545,994.953807507574,519523032.859942,5296006.72753662
"AGO","ROG",2035,0.890318920697398,0.14064549595874,323.605506829682,10400.4334112474,9942794437.0563,67541577.7670677
"ZMB","ROG",2035,0.904223652822772,0.109295088545056,302.23416445628,9121.34621237348,1234801277.75163,58394846.0606053
"MWI","ROG",2035,1.21926963040313,0.196340528572049,484.059502997662,11975.4243996646,525317385.374031,78636671.1488383
"ZWE","ROG",2035,4.17628940996354,0.100103069306505,319.326794812079,42885.2132651197,705330950.275411,236208312.630218
"NAM","ROG",2035,0.910296914754782,0.180023983601553,432.086141445087,11459.3214593502,365332194.432963,69798032.3514556
"MDG","ROG",2035,2.72304281311077,0.00000461693899328545,0.0121827922436678,32276.412615261,1246852267.57725,181069238.933899
"GAB","ROG",2035,0.115301584079665,0.0535582422186983,182.070945362231,4515.30399355818,872163868.014653,36896742.5465079
"ERI","ROG",2035,0.569804598847125,0.0672884442979737,177.846482748678,5425.97141254682,199907971.368075,34950955.6718159
"ETH","ROG",2035,2.61378470186328,0.607204542843973,1768.11780328221,27033.4651721104,1934158692.90762,201434581.723841
"DJI","ROG",2035,0.0167171246136316,0.0111086435983349,35.320117587176,371.867151817962,100539559.207386,3318273.08876369
"EGY","ROG",2035,2.12408601613143,2.11587547206092,6837.8777216276,28623.4116297549,23961191537.5966,320660558.998403
"UGA","ROG",2035,2.13152828539352,0.106420242866568,276.07140714886,19843.6719145201,827380924.806448,109935717.864345
"BOL","ROG",2035,3.78302378192748,0.452648643873667,799.977793967485,35944.0574112323,8411113032.3212,321390129.200853
"ARG","ROG",2035,21.8514473091302,5.40038225947756,14061.9782195197,467584.170931361,68260182207.7871,4101526099.21272
"VEN","ROG",2035,3.84377627360887,3.87705406858983,7193.05143492646,93442.8823631374,24899877988.9871,1019977555.83039
"COL","ROG",2035,9.4971067779468,0.783189931710564,2160.21191232657,172736.990320735,19271036679.5935,1466562535.78855
"CUB","ROG",2035,1.3970582701761,0.103737391659259,398.107082111392,24323.8839537177,722969707.904197,209984347.472386
"DOM","ROG",2035,2.71731828924965,0.379808249408644,1005.41580430299,41774.8803321968,5213705801.98444,373372808.46904
"HTI","ROG",2035,0.0948519507413502,0.00000199334732125089,0.00475757211271018,1312.0793886241,984208674.314234,11019619.6385714
"PRI","ROG",2035,4.78944828670229,0.247369954509663,1909.10625,34116.3399657592,1267405871.50572,317857846.094471
"JAM","ROG",2035,0.909436645489049,0.11282791954322,193.642620052747,10178.918163147,501629680.782812,86374512.6607281
"HND","ROG",2035,0.420748219989888,0.62363391892836,1158.16252238474,3801.33728931386,2479736899.92527,65480458.9294013
"GTM","ROG",2035,0.431269379066042,0.429385025597814,914.33213096894,4493.89449127014,2335327826.49578,67685663.1075721
"PRY","ROG",2035,5.83016135202269,0.329206672309197,626.100476860774,72233.1340856762,3267985939.00823,573639008.889728
"URY","ROG",2035,1.05993246518354,0.250108136104917,731.363652773082,27196.8645287576,2783849782.92503,209520052.41798
"CHL","ROG",2035,4.26915679633906,1.69605943597121,5162.82085069074,101685.852865688,14191241974.2327,936038573.99236
"NIC","ROG",2035,0.468720671668005,0.125536395779224,274.131878027542,6514.7446829707,364199153.786909,59779451.3633604
"CRI","ROG",2035,1.33107599609068,0.228672847232245,497.837880053085,23123.2610484368,1594901679.5526,196767967.589708
"PAN","ROG",2035,0.894895701790475,0.243312392729449,540.40967996663,12834.0531842484,2246362727.62272,117159249.581914
"SLV","ROG",2035,0.0725665088687331,0.145461281946279,288.538847578695,1167.26980098491,797423209.495932,18148969.2620227
"ECU","ROG",2035,7.15975416568968,1.53810538809347,2972.43674114194,88776.0799255985,8007630123.79845,790802033.103168
"PER","ROG",2035,12.2787806868662,1.40670130087561,4212.79987059853,182553.193447444,18072502243.8912,1562015697.19599
"ISR","ROG",2035,2.00909283196974,1.1505770545333,3488.32366788346,40476.769067874,9141462368.06985,411644889.888463
"RUS","ROG",2035,24.7044485016105,2.17518765541483,7676.7267210156,471311.442042444,75160830205.3253,4410486521.77678
"ZAF","ROG",2035,17.553225421168,4.31319406023197,16960.3288487679,433269.674885763,34026152837.4081,2862881967.26028
"GBR","ROG",2035,0,5.64226099690035,32532.0491230508,431468.158076819,52415586150.9785,5943211808.42714
"USA","ROG",2035,209.426402361364,269.550576201778,505271.934852033,4115770.10442741,2037617070475.3,74109142607.1009
"VNM","ROG",2040,7.04199158605679,0.740303725399444,2635.24871058923,79637.9151395761,19135096377.4222,653692115.841247
"MYS","ROG",2040,6.64903907085479,6.69247032846383,16787.4213872038,140399.210309229,41770038057.3842,1439447806.75248
"LAO","ROG",2040,0.0424261949063553,0.00610355055435052,12.6448513974481,573.334150376058,2102069318.40949,4498849.46012497
"THA","ROG",2040,6.7507990330625,3.7910538664476,14421.4863744902,214217.168304695,45423476177.3948,1956873690.80728
"MMR","ROG",2040,10.2125845266609,0.106105791224586,242.643522478428,99827.3929784666,7939923060.33322,803828887.688773
"PHL","ROG",2040,9.33193656010333,3.32681779237049,8274.18915816421,98741.8422910774,27278124621.9662,939652256.418765
"KHM","ROG",2040,0.239852093393413,0.0132774268130281,47.9777114288343,2046.6591611866,1643210570.41724,14966851.6179254
"IDN","ROG",2040,16.2995786308139,6.11101992634681,16564.5361235929,210256.995823013,61748491175.046,2093047658.21854
"SGP","ROG",2040,0.271825546066657,0.830470573699393,3246.0958469325,11997.1441051493,8824719093.94774,183381142.521131
"KAZ","ROG",2040,6.07512503326889,0.532817427428004,956.502309538334,68464.672125852,6624418248.47767,596038657.789813
"TKM","ROG",2040,1.18687274019809,0.524520364049578,917.946845425084,15678.1997982187,3090736882.3513,181082627.629772
"GEO","ROG",2040,0.172651245118641,0.0219832802061235,210.883853535214,1954.05583539139,278156055.620063,21558008.1709908
"UZB","ROG",2040,4.62632977560528,1.16162405357306,2309.49882468993,35560.9345162892,3911216799.53885,346699314.268349
"TJK","ROG",2040,1.54552546858777,0.186238065619932,314.509468128965,10157.0315698907,521278493.847537,107388821.271618
"KGZ","ROG",2040,0.580527313425313,0.0262332278523582,52.2134411305477,3963.66806587584,439065710.261727,32732834.524502
"ARM","ROG",2040,0.974508386220521,0.0403766144939737,273.334654017408,10621.7343124333,279830112.414006,98766296.0717374
"AZE","ROG",2040,3.18684761253364,0.68991718192188,1630.02173255252,62925.6360316252,5880247064.74778,503995533.221813
"AUS","ROG",2040,20.6526210557762,11.6161576891037,26694.6351474306,363918.30231676,82528066769.6262,7062122846.45264
"NZL","ROG",2040,1.37882669603388,0.44433296135006,1409.18753382632,23228.0768954487,2891879971.67171,401162220.779019
"BRA","ROG",2040,63.3163940606497,16.4459760284837,42594.6526730911,1239321.24780427,125637708466.063,12392674668.3455
"CAN","ROG",2040,13.5672320229546,11.4140230023439,28082.6026526472,270050.338037048,78843582454.4052,4969414696.4308
"CHN","ROG",2040,131.42945696328,106.317571882169,298852.101791968,2564804.07544273,1365211220719.69,28159226447.0308
"LVA","ROG",2040,0.719638307121598,0.0218026424471638,217.2475,8014.12705778676,182938457.356525,109666855.829688
"LTU","ROG",2040,0.343968215915029,0.0488636576645636,320.74,4159.54053727478,236970832.570838,66389408.6222346
"ROU","ROG",2040,2.11831061684121,0.144899792646454,490.336681130325,39321.182533892,1898372407.31036,360787833.501771
