"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","olgroup"
"SLE","Sierra Leone","GDP per capita","2005 USD PPP","811.48000000000002","816.97000000000003","837.94000000000005","802.60000000000002","816.23000000000002","753.75","742.30999999999995","773.21000000000004","699.25","689.69000000000005","703.88","717.95000000000005","583.76999999999998","596.73000000000002","589.84000000000003","544.99000000000001","572.26999999999998","474.57999999999998","465.83999999999997","420.08999999999997","423.99000000000001","482.31999999999999","587.25999999999999","611.34000000000003","627.78999999999996","646.99000000000001","671.82000000000005","698.03999999999996","715.88999999999999","722.42999999999995","741.61000000000001","762.26999999999998","1129.9300000000001","1335.575","1369.1220000000001","1053.7660000000001","1087.4839999999999","1059.143","1092.1600000000001","1164.6030000000001","1207.414","1251.702","1313.877","1379.6279999999999","1448.8389999999999","1521.1759999999999","1594.7819999999999","1671.1980000000001","1751.1420000000001","1834.6679999999999","1922.3869999999999","2010.4079999999999","2102.0720000000001","2197.6669999999999","2297.3609999999999","2401.6190000000001","2506.9380000000001","2616.6930000000002","2731.4270000000001","2851.6790000000001","2977.723","3107.6320000000001","3245.087","3390.8359999999998","3545.4279999999999","3709.1590000000001","3877.7759999999998","4055.1970000000001","4241.9380000000001","4437.9669999999996","4643.5590000000002","Africa"
"SGP","Singapore","GDP per capita","2005 USD PPP","15257.110000000001","16411.169999999998","17181.310000000001","18191.509999999998","19233.16","18523.959999999999","18519.130000000001","19934.650000000001","21778.48","23442.48","24986.549999999999","25912.740000000002","26767.5","29028.200000000001","31447.810000000001","33072.669999999998","34703.599999999999","36633.790000000001","35259.389999999999","36978.650000000001","39924.089999999997","38362.93","39449.730000000003","40285.510000000002","43358.099999999999","45372.019999999997","47556.540000000001","49294.43","47903.730000000003","45867.970000000001","51052.370000000003","52706.230000000003","54257.82","56316.379999999997","57760.489999999998","58499.690000000002","59063.559999999998","59846.230000000003","60812.860000000001","61926.480000000003","63161.489999999998","64477.629999999997","66289.259999999995","68048.190000000002","69776.779999999999","71455.419999999998","73035.820000000007","74516.059999999998","75906.759999999995","77218.429999999993","78466.75","79668.539999999994","80825.059999999998","81948.259999999995","83055.929999999993","84164.389999999999","85324.270000000004","86496.410000000003","87679.369999999995","88864.949999999997","90048.850000000006","91348.190000000002","92673.75","94039.410000000003","95457.070000000007","96927.630000000005","98504.130000000005","100127.5","101784.5","103459.7","105143.5","Asia"
"SVK","Slovak Republic","GDP per capita","2005 USD PPP","11342.9","11393.76","11453.51","11521.34","11595.700000000001","11928.77","12355.969999999999","12594.48","12777.26","12872.59","12473.639999999999","10610.02","9855.7900000000009","9454.3600000000006","10006.83","10561.690000000001","11384.440000000001","12017.030000000001","12529.299999999999","12522.08","12683.93","13110.01","13730.16","14377.549999999999","15112.780000000001","16089.719999999999","17435.349999999999","19221.279999999999","20412.619999999999","19398.470000000001","20140.98","20755.130000000001","21141.650000000001","21410.5","21917.209999999999","22669.919999999998","23392.049999999999","24156.189999999999","24940.560000000001","25728.119999999999","26518.580000000002","27337.52","28019.82","28694.23","29360.169999999998","30021.27","30680.389999999999","31334.810000000001","31983.669999999998","32627.98","33266.459999999999","33898.589999999997","34521.43","35131.540000000001","35729.150000000001","36313.040000000001","36881.730000000003","37435.790000000001","37976.129999999997","38506.43","39026.699999999997","39539.269999999997","40044.339999999997","40542.419999999998","41038.330000000002","41532.370000000003","42026.080000000002","42522.68","43024.279999999999","43403.440000000002","43784.690000000002","EEA + Turkey"
"SVN","Slovenia","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","16408.029999999999","14937.370000000001","14133.92","14563.5","15371.92","15959.58","16560.099999999999","17389.07","18000.139999999999","18955.209999999999","19760.099999999999","20339.07","21113.610000000001","21718.310000000001","22637.810000000001","23477.040000000001","24742.900000000001","26319.389999999999","27044.990000000002","24780.91","24966.119999999999","25021.860000000001","24369.009999999998","23757.950000000001","23730.880000000001","24506.779999999999","25380.240000000002","26286.119999999999","27204.369999999999","28138.849999999999","29090.09","30053.73","30649.919999999998","31261.950000000001","31894.470000000001","32550.900000000001","33235.260000000002","33948.239999999998","34690.040000000001","35458.400000000001","36252.940000000002","37072.989999999998","37915.18","38775.080000000002","39649.690000000002","40532.440000000002","41420.470000000001","42311.519999999997","43203.269999999997","44092.809999999998","44978.550000000003","45861.809999999998","46739.010000000002","47609.550000000003","48475.32","49338.110000000001","50202.989999999998","51071.93","51946.559999999998","51398.75","52144.019999999997","null"
"SLB","Solomon Islands","GDP per capita","2005 USD PPP","1620.99","1779.6600000000001","1772.72","1954.8099999999999","1918.46","1877.21","2184.3099999999999","2174.8499999999999","2191.6700000000001","2304.8400000000001","2281.3299999999999","2351.1300000000001","2575.4099999999999","2602.8699999999999","2763.1399999999999","2908.0999999999999","2874.46","2756.71","2730.5","2644.0599999999999","2205.23","1973.75","1866.1099999999999","1933.0799999999999","2030.22","2072.7800000000002","2139.4899999999998","2294.5700000000002","2397.1700000000001","2305.5700000000002","2391.9000000000001","2462.4400000000001","2547.0500000000002","2559.3820000000001","2546.7820000000002","2566.826","2581.8800000000001","2604.7979999999998","2622.2069999999999","2640.3310000000001","2659.6590000000001","2684.549","2733.9749999999999","2783.348","2832.3400000000001","2880.6480000000001","2933.777","2987.067","3040.143","3092.598","3144.404","3200.3490000000002","3256.2220000000002","3311.7489999999998","3366.9920000000002","3422.1109999999999","3482.0430000000001","3542.6849999999999","3604.0729999999999","3666.5709999999999","3730.4369999999999","3801.8150000000001","3876.7179999999998","3955.1999999999998","4037.4659999999999","4123.54","4217.5010000000002","4315.5720000000001","4417.3999999999996","4522.6120000000001","4631.0200000000004","null"
"ZAF","South Africa","GDP per capita","2005 USD PPP","8296.5300000000007","8521.0","8271.4200000000001","7912.25","8110.3800000000001","7823.0299999999997","7650.25","7645.5500000000002","7800.8299999999999","7816.79","7616.6599999999999","7359.6899999999996","7025.1700000000001","6938.0799999999999","6997.7200000000003","7065.79","7234.96","7305.6199999999999","7234.9300000000003","7301.3199999999997","7498.8100000000004","7597.1400000000003","7768.6899999999996","7905.2399999999998","8185.29","8489.9200000000001","8842.1399999999994","9195.5699999999997","9385.5200000000004","9147.5100000000002","9335.8299999999999","9595.9699999999993","9786.5499999999993","9955.4699999999993","10065.030000000001","10149.84","10167.299999999999","10245.139999999999","10410.67","10613.66","10820.32","11030.459999999999","11497.870000000001","11980.27","12476.73","12985.700000000001","13505.190000000001","14032.68","14565.559999999999","15101.35","15637.809999999999","16172.59","16703.419999999998","17228.099999999999","17744.490000000002","18250.869999999999","18746.16","19229.810000000001","19701.740000000002","20162.310000000001","20612.220000000001","21052.43","21484.130000000001","21908.599999999999","22327.16","22741.09","23151.470000000001","23559.209999999999","23964.810000000001","24366.290000000001","24764.630000000001","Africa"
"SSD","South Sudan","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Africa"
"ESP","Spain","GDP per capita","2005 USD PPP","15342.190000000001","15215.469999999999","15313.190000000001","15505.48","15715.219999999999","16023.09","16497.119999999999","17373.200000000001","18224.240000000002","19069.939999999999","19752.939999999999","20209.049999999999","20340.939999999999","20071.040000000001","20489.150000000001","20996.330000000002","21453.380000000001","22233.200000000001","23153.32","24121.709999999999","25126.259999999998","25737.150000000001","26051.189999999999","26426.549999999999","26847.740000000002","27393.66","28048.790000000001","28738.790000000001","28734.57","27401.599999999999","27100.709999999999","26992.57","26429.419999999998","25837.720000000001","26051.470000000001","26751.700000000001","27320.799999999999","27800.709999999999","28213.970000000001","28607.740000000002","28991.959999999999","29334.32","29745.720000000001","30196.959999999999","30685.880000000001","31196.66","31715.330000000002","32239.669999999998","32768.349999999999","33300.169999999998","33833.989999999998","34368.260000000002","34901.07","35426.360000000001","35938.910000000003","36438.099999999999","36924.349999999999","37399.339999999997","37865.470000000001","38326.309999999998","38785.889999999999","39248.459999999999","39717.620000000003","40197.139999999999","40690.699999999997","41202.389999999999","41735.139999999999","42290.650000000001","42869.669999999998","43392.889999999999","43964.120000000003","EEA + Turkey"
"LKA","Sri Lanka","GDP per capita","2005 USD PPP","1518.48","1580.4000000000001","1621.8900000000001","1676.1400000000001","1737.26","1798.8599999999999","1851.0899999999999","1856.97","1877.04","1895.1199999999999","1991.52","2058.6900000000001","2125.2800000000002","2248.5100000000002","2352.8899999999999","2463.27","2541.3800000000001","2691.3099999999999","2805.3000000000002","2910.2199999999998","3062.6199999999999","2987.1300000000001","3071.0999999999999","3213.9299999999998","3347.3299999999999","3514.6900000000001","3742.77","3955.7399999999998","4149.8599999999997","4256.1099999999997","4555.0600000000004","4829.1599999999999","5099.8900000000003","5231.0820000000003","5423.2299999999996","5664.027","5907.9539999999997","6165.1490000000003","6436.3239999999996","6722.2280000000001","7023.5950000000003","7341.2790000000005","7648.6779999999999","7971.1719999999996","8308.4670000000006","8659.8809999999994","9015.8919999999998","9386.2260000000006","9770.3860000000004","10166.82","10575.66","10983.700000000001","11402.85","11832.0","12270.870000000001","12719.950000000001","13170.35","13631.440000000001","14102.91","14585.549999999999","15080.379999999999","15589.209999999999","16116.780000000001","16666.09","17241.389999999999","17845.599999999999","18473.279999999999","19130.459999999999","19818.09","20536.580000000002","21287.400000000001","Asia"
"KNA","St. Kitts and Nevis","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","10737.969999999999","10733.92","10995.030000000001","11593.610000000001","12033.799999999999","12322.469999999999","12976.59","13699.16","13697.889999999999","14236.209999999999","13991.35","14510.549999999999","14561.219999999999","14126.040000000001","14515.75","15714.49","16395.330000000002","16640.060000000001","17194.18","15966.360000000001","15813.23","15893.129999999999","15543.01","15667.84","15986.209999999999","16341.280000000001","16731.830000000002","17137.799999999999","17548.59","17989.650000000001","18480.049999999999","18995.82","19562.75","20168.689999999999","20811.169999999998","21489.950000000001","22124.900000000001","22785.580000000002","23470.84","24182.700000000001","24920.709999999999","25709.400000000001","26527.709999999999","27374.459999999999","28247.400000000001","29146.169999999998","30044.84","30966.02","31910.369999999999","32877.519999999997","33867.739999999998","34860.379999999997","35873.760000000002","36906.389999999999","37956.309999999998","39021.400000000001","40087.82","41167.800000000003","42261.290000000001","43371.959999999999","44502.290000000001","null"
"LCA","St. Lucia","GDP per capita","2005 USD PPP","4007.77","4091.23","3601.4200000000001","3706.5","4514.6000000000004","4186.8500000000004","4726.54","4728.1099999999997","5202.4099999999999","5571.0600000000004","6769.8299999999999","6851.1599999999999","7238.8299999999999","7337.7799999999997","7354.7600000000002","7502.9700000000003","7805.8400000000001","7730.46","8109.25","8191.8400000000001","8076.8100000000004","7611.0","7759.04","7914.3999999999996","8364.5300000000007","8889.6599999999999","8993.4500000000007","8997.4500000000007","9107.1299999999992","8894.3099999999995","9189.1000000000004","9281.2700000000004","9433.3600000000006","9356.4740000000002","9311.2250000000004","9372.107","9419.7479999999996","9520.9079999999994","9633.5390000000007","9753.0390000000007","9878.4079999999994","10008.790000000001","10203.370000000001","10399.68","10598.65","10800.440000000001","11013.959999999999","11230.549999999999","11450.6","11673.15","11898.700000000001","12134.93","12373.969999999999","12614.309999999999","12855.389999999999","13097.299999999999","13352.719999999999","13610.309999999999","13869.16","14128.809999999999","14389.309999999999","14668.860000000001","14955.25","15248.26","15547.469999999999","15852.9","16182.959999999999","16519.669999999998","16862.029999999999","17209.41","17561.849999999999","null"
"VCT","St. Vincent and the Grenadines","GDP per capita","2005 USD PPP","3329.25","3503.1199999999999","3641.7199999999998","3773.1100000000001","3966.3800000000001","4179.4399999999996","4427.3299999999999","4597.8699999999999","5237.6199999999999","5340.5500000000002","5587.4099999999999","5605.8599999999997","6016.7299999999996","6020.5699999999997","5837.71","5896.29","5977.4200000000001","6775.29","7130.6800000000003","7447.4099999999999","7580.2600000000002","7620.7700000000004","7921.3299999999999","8157.6199999999999","8642.7999999999993","8852.1000000000004","9790.6000000000004","10530.08","10625.85","10373.030000000001","10176.719999999999","10134.17","10340.610000000001","10582.139999999999","10554.17","10727.620000000001","10957.440000000001","11289.059999999999","11635.16","11991.860000000001","12357.700000000001","12730.610000000001","13200.049999999999","13682.129999999999","14178.469999999999","14689.76","15214.139999999999","15755.51","16315.200000000001","16892.68","17490.619999999999","18106.549999999999","18745.02","19403.98","20080.540000000001","20775.419999999998","21491.57","22230.169999999998","22992.73","23781.830000000002","24599.490000000002","25448.720000000001","26338.68","27272.310000000001","28251.830000000002","29276.130000000001","30342.630000000001","31457.290000000001","32619.560000000001","33829.260000000002","35085.120000000003","null"
"SDN","Sudan","GDP per capita","2005 USD PPP","1029.6099999999999","1069.95","1096.21","1082.53","996.83000000000004","907.92999999999995","932.70000000000005","1040.47","1014.0","1079.8800000000001","996.97000000000003","1045.5799999999999","1086.1199999999999","1106.3800000000001","1088.53","1124.1800000000001","1160.3900000000001","1250.47","1271.6700000000001","1278.95","1352.9000000000001","1402.8900000000001","1444.51","1512.77","1553.6600000000001","1612.99","1751.3800000000001","1881.3499999999999","1987.05","2026.3800000000001","2104.9299999999998","2049.3699999999999","1991.73","2021.2539999999999","2038.671","2061.2979999999998","2089.2820000000002","2122.7359999999999","2156.6849999999999","2195.5059999999999","2235.529","2277.5059999999999","2332.8319999999999","2390.183","2449.3789999999999","2511.163","2575.165","2641.692","2710.7809999999999","2782.1950000000002","2854.9180000000001","2930.2660000000001","3007.0859999999998","3086.3499999999999","3168.1840000000002","3252.4259999999999","3339.739","3429.741","3523.076","3619.8919999999998","3720.5859999999998","3826.2220000000002","3937.4279999999999","4054.6469999999999","4178.0169999999998","4307.6189999999997","4443.0159999999996","4584.7920000000004","4732.8530000000001","4887.1379999999999","5047.473","Africa"
"SUR","Suriname","GDP per capita","2005 USD PPP","6669.9300000000003","6659.75","6515.0100000000002","6288.29","6004.5500000000002","5846.8500000000004","5579.7399999999998","4755.3400000000001","5069.8800000000001","5504.9899999999998","5390.1499999999996","5457.96","5371.3699999999999","4915.5900000000001","5008.6400000000003","4996.21","4991.2700000000004","5206.1800000000003","5215.0799999999999","5099.1199999999999","5025.7799999999997","5181.3599999999997","5355.7299999999996","5599.4700000000003","5969.5799999999999","6128.5200000000004","6333.75","6606.9300000000003","7001.75","7149.7200000000003","7398.0","7699.5600000000004","8011.79","8167.2219999999998","8246.7009999999991","8190.5879999999997","7963.4809999999998","8099.9520000000002","8225.1360000000004","8329.4979999999996","8478.2129999999997","8674.0030000000006","8976.5599999999995","9286.1190000000006","9604.8500000000004","9932.8539999999994","10267.83","10611.879999999999","10965.93","11329.15","11702.610000000001","12084.040000000001","12475.780000000001","12877.84","13291.379999999999","13717.9","14162.719999999999","14622.68","15096.879999999999","15583.719999999999","16081.5","16600.84","17138.34","17696.689999999999","18280.25","18891.419999999998","19539.040000000001","20215.970000000001","20920.77","21650.599999999999","22403.900000000001","null"
"SWZ","Swaziland","GDP per capita","2005 USD PPP","2331.9000000000001","2596.0500000000002","2552.3899999999999","2507.8499999999999","2577.1599999999999","2579.1300000000001","2779.9200000000001","3050.4299999999998","3113.1100000000001","3378.2600000000002","3583.3400000000001","3575.3000000000002","3551.4899999999998","3578.9699999999998","3644.29","3676.77","3727.3299999999999","3783.0599999999999","3804.54","3863.5999999999999","4190.1899999999996","4187.8000000000002","4234.1899999999996","4374.6899999999996","4456.8599999999997","4516.4499999999998","4593.3699999999999","4689.9899999999998","4734.79","4716.5200000000004","4738.2200000000003","4573.9499999999998","4538.9899999999998","4609.6030000000001","4660.9399999999996","4678.9709999999995","4644.9579999999996","4642.4549999999999","4653.4030000000002","4664.7709999999997","4677.4769999999999","4690.7749999999996","4869.7960000000003","5055.7250000000004","5250.0699999999997","5452.7920000000004","5662.5129999999999","5878.7960000000003","6104.1099999999997","6338.4620000000004","6583.8320000000003","6835.5699999999997","7096.6540000000005","7367.0529999999999","7646.9700000000003","7937.433","8234.7739999999994","8542.0679999999993","8859.3899999999994","9187.1759999999995","9525.1309999999994","9873.9779999999992","10237.469999999999","10616.190000000001","11010.700000000001","11421.040000000001","11843.459999999999","12280.700000000001","12733.200000000001","13200.58","13683.620000000001","null"
"SWE","Sweden","GDP per capita","2005 USD PPP","20659.290000000001","20598.02","20844.66","21229.029999999999","22123.740000000002","22568.32","23122.68","23807.41","24301.400000000001","24824.360000000001","24924.200000000001","24489.48","24027.23","23385.509999999998","24167.23","25022.16","25328.869999999999","25932.939999999999","26925.91","28163.779999999999","29377.25","29631.57","30261.509999999998","30724.450000000001","31840.759999999998","32703.810000000001","33811.199999999997","34465.949999999997","34115.879999999997","32038.970000000001","33614.730000000003","34655.57","34868.449999999997","35114.610000000001","35724.470000000001","36987.5","38130.330000000002","38979.370000000003","39729.660000000003","40425.239999999998","41065.739999999998","41716.139999999999","42572.860000000001","43423.330000000002","44270.010000000002","45115.730000000003","45962.660000000003","46811.660000000003","47663.040000000001","48516.82","49372.43","50228.650000000001","51083.75","51935.830000000002","52783.050000000003","53623.949999999997","54456.989999999998","55280.669999999998","56093.57","56894.970000000001","57684.769999999997","58462.870000000003","59228.910000000003","59982.25","60722.889999999999","61451.190000000002","62167.970000000001","62874.739999999998","63573.580000000002","64257.0","64941.129999999997","EEA + Turkey"
"CHE","Switzerland","GDP per capita","2005 USD PPP","28668.419999999998","29119.439999999999","28616.779999999999","28608.830000000002","29322.360000000001","30167.310000000001","30504.27","30708.950000000001","31521.330000000002","32722.369999999999","33681.010000000002","33033.830000000002","32704.830000000002","32281.540000000001","32337.650000000001","32185.189999999999","32193.599999999999","32725.02","33482.410000000003","33808.330000000002","34867.040000000001","35072.699999999997","34999.949999999997","34681.660000000003","35298.440000000002","35890.730000000003","36788.760000000002","37733.68","38076.25","37125.839999999997","37918.959999999999","38462.129999999997","38678.220000000001","39225.230000000003","39831.779999999999","40037.629999999997","40398.019999999997","40865.440000000002","41464.790000000001","42078.059999999998","42707.790000000001","43354.540000000001","44026.059999999998","44703.209999999999","45389.660000000003","46087.639999999999","46798.889999999999","47523.839999999997","48263.760000000002","49022.190000000002","49798.790000000001","50594.610000000001","51407.699999999997","52237.550000000003","53083.0","53941.25","54811.68","55691.900000000001","56578.160000000003","57469.830000000002","58365.330000000002","59263.970000000001","60166.25","61071.220000000001","61979.160000000003","62893.290000000001","63814.389999999999","64745.940000000002","65687.039999999994","66804.429999999993","67940.860000000001","EEA + Turkey"
"SYR","Syria","GDP per capita","2005 USD PPP","3423.6599999999999","3621.8400000000001","3571.6300000000001","3498.48","3243.0799999999999","3328.9400000000001","3064.3000000000002","3027.0","3326.0500000000002","2939.0799999999999","3071.79","3218.8899999999999","3548.1300000000001","3627.6500000000001","3800.48","3916.4000000000001","3990.8099999999999","3970.3099999999999","4126.4200000000001","3884.5799999999999","3887.3600000000001","3973.6199999999999","4007.1100000000001","3950.04","4060.6399999999999","4133.4499999999998","4244.0100000000002","4330.5699999999997","4469.4899999999998","4653.3000000000002","4719.75","4545.1700000000001","4538.6700000000001","4685.1999999999998","4835.3500000000004","4986.6300000000001","5162.6199999999999","5330.9300000000003","5502.8299999999999","5674.3299999999999","5850.5500000000002","6027.6099999999997","6212.1599999999999","6404.21","6600.6800000000003","6801.4300000000003","7012.2600000000002","7226.4799999999996","7445.4899999999998","7669.7799999999997","7898.3500000000004","8135.7700000000004","8376.1200000000008","8622.3700000000008","8875.7800000000007","9137.0900000000001","9411.3299999999999","9693.7600000000002","9986.1000000000004","10288.9","10602.799999999999","10937.68","11288.58","11656.530000000001","12041.780000000001","12444.26","12866.950000000001","13306.99","13763.620000000001","14235.459999999999","14721.57","Middle East"
"TWN","Taiwan Province of China","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","13736.07","14681.700000000001","15645.66","16547.91","17649.439999999999","18621.130000000001","19501.330000000002","20420.580000000002","20981.009999999998","22078.139999999999","23189.799999999999","22636.580000000002","23646.259999999998","24331.009999999998","25660.07","26707.279999999999","28020.599999999999","29577.029999999999","29692.700000000001","29067.759999999998","32103.52","33315.580000000002","33666.93","34319.339999999997","35532.970000000001","36856.900000000001","38325.529999999999","39949.199999999997","41770.980000000003","42557.660000000003","43486.980000000003","44378.550000000003","45281.0","46140.470000000001","46954.029999999999","47683.879999999997","48421.470000000001","49169.139999999999","49847.550000000003","50512.010000000002","51191.230000000003","51891.400000000001","52619.559999999998","53372.510000000002","54142.900000000001","54927.809999999998","55760.190000000002","56616.160000000003","57489.279999999999","58371.089999999997","59255.290000000001","60123.459999999999","60990.099999999999","61852.699999999997","62710.360000000001","63565.519999999997","64406.400000000001","65239.440000000002","66010.75","66772.639999999999","67524.029999999999","null"
"TJK","Tajikistan","GDP per capita","2005 USD PPP","3419.0300000000002","3394.6500000000001","3396.1500000000001","3406.21","3353.6999999999998","3288.9099999999999","3298.0999999999999","3155.2399999999998","3482.73","3163.5999999999999","3065.8299999999999","2787.3800000000001","1943.0999999999999","1598.6800000000001","1239.6099999999999","1070.1900000000001","878.54999999999995","880.73000000000002","914.72000000000003","936.65999999999997","1003.14","1094.8499999999999","1184.3699999999999","1294.6900000000001","1419.74","1500.28","1587.74","1690.9000000000001","1800.76","1845.6199999999999","1938.3699999999999","2025.72","2116.3800000000001","2239.875","2354.7620000000002","2389.654","2425.0439999999999","2473.0680000000002","2546.7049999999999","2623.067","2702.3220000000001","2784.694","2936.3359999999998","3097.0619999999999","3268.1030000000001","3449.6129999999998","3631.7429999999999","3822.4839999999999","4024.0540000000001","4236.7460000000001","4462.3130000000001","4687.3909999999996","4922.857","5169.0950000000003","5426.2190000000001","5694.9369999999999","5963.9499999999998","6243.1869999999999","6533.2700000000004","6834.8490000000002","7147.8450000000003","7465.4309999999996","7797.5240000000003","8145.174","8509.2549999999992","8890.0519999999997","9275.098","9675.4650000000001","10091.73","10522.940000000001","10969.42","Transition"
"TZA","Tanzania","GDP per capita","2005 USD PPP","847.35000000000002","831.13999999999999","805.85000000000002","774.03999999999996","753.74000000000001","759.84000000000003","778.44000000000005","802.38","824.37","829.34000000000003","859.95000000000005","849.34000000000003","826.10000000000002","808.69000000000005","795.60000000000002","799.78999999999996","813.34000000000003","820.44000000000005","829.95000000000005","838.32000000000005","859.29999999999995","889.97000000000003","930.02999999999997","957.21000000000004","994.63999999999999","1039.23","1078.8900000000001","1123.79","1173.3199999999999","1215.8199999999999","1256.1300000000001","1293.27","1331.1300000000001","1384.3219999999999","1435.4159999999999","1488.3130000000001","1541.741","1595.9459999999999","1650.6880000000001","1707.068","1764.7280000000001","1823.4349999999999","1922.383","2028.2570000000001","2141.3960000000002","2261.357","2386.1880000000001","2516.5900000000001","2654.5360000000001","2800.4140000000002","2955.962","3113.9490000000001","3280.598","3456.0569999999998","3640.4549999999999","3834.819","4033.3389999999999","4241.7809999999999","4461.0540000000001","4692.5919999999996","4937.1059999999998","5191.567","5462.701","5752.098","6061.5529999999999","6392.2730000000001","6736.9499999999998","7103.2910000000002","7492.6509999999998","7905.3239999999996","8342.8469999999998","Africa"
"THA","Thailand","GDP per capita","2005 USD PPP","2220.5999999999999","2304.3200000000002","2380.3899999999999","2465.5599999999999","2558.3200000000002","2626.9400000000001","2719.7600000000002","2922.29","3250.6999999999998","3587.73","3933.3699999999999","4222.6899999999996","4523.6999999999998","4859.79","5255.75","5690.8599999999997","5965.8900000000003","5818.8400000000001","5145.9099999999999","5310.3400000000001","5496.8500000000004","5550.6000000000004","5778.4700000000003","6122.1700000000001","6442.5500000000002","6674.7399999999998","6963.2399999999998","7250.2200000000003","7385.8199999999997","7165.3100000000004","7676.4200000000001","7902.5500000000002","8236.9699999999993","8417.232","8446.6589999999997","8647.4740000000002","8870.7150000000001","9123.0859999999993","9375.5190000000002","9635.8909999999996","9902.3169999999991","10169.42","10468.02","10770.780000000001","11078.290000000001","11389.629999999999","11708.41","12029.16","12353.6","12680.4","13011.059999999999","13342.98","13676.639999999999","14012.41","14351.17","14694.629999999999","15052.67","15416.32","15786.4","16164.01","16549.73","16968.650000000001","17403.400000000001","17855.18","18325.34","18814.490000000002","19337.990000000002","19881.290000000001","20443.98","21024.709999999999","21623.759999999998","Asia"
"TLS","Timor-Leste","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1010.919","1141.7940000000001","979.49350000000004","971.94579999999996","937.52909999999997","942.54790000000003","972.40570000000002","921.08789999999999","1010.596","1142.4559999999999","1271.421","1372.144","1497.116","1599.577","1699.4159999999999","1804.328","1911.356","2039.8420000000001","2194.652","2369.0039999999999","2577.4009999999998","2798.6379999999999","3030.2429999999999","3276.3299999999999","3536.895","3813.1480000000001","4106.3450000000003","4418.1090000000004","4748.9740000000002","5100.1080000000002","5472.9440000000004","5868.8770000000004","6283.3000000000002","6722.3040000000001","7187.1620000000003","7679.4189999999999","8200.4169999999995","8747.0779999999995","9323.8240000000005","9931.6820000000007","10571.809999999999","11245.110000000001","11945.32","12679.200000000001","13444.719999999999","14238.389999999999","15057.139999999999","15891.030000000001","16746.459999999999","17624.18","18525.990000000002","19453.639999999999","null"
"TGO","Togo","GDP per capita","2005 USD PPP","1134.51","1063.3099999999999","990.95000000000005","904.57000000000005","921.63999999999999","940.26999999999998","924.33000000000004","899.92999999999995","931.14999999999998","942.34000000000003","916.61000000000001","890.22000000000003","838.04999999999995","697.86000000000001","785.24000000000001","825.55999999999995","872.20000000000005","965.34000000000003","911.52999999999997","903.90999999999997","870.12","845.16999999999996","858.38","861.21000000000004","867.25","858.22000000000003","872.03999999999996","869.28999999999996","859.99000000000001","868.92999999999995","882.32000000000005","897.24000000000001","917.63","947.64949999999999","978.90729999999996","1010.485","1042.365","1075.529","1112.175","1150.394","1190.299","1231.99","1276.1659999999999","1322.386","1371.0070000000001","1421.6420000000001","1473.2529999999999","1525.722","1580.2940000000001","1636.8589999999999","1696.345","1755.991","1817.5599999999999","1881.133","1946.788","2015.066","2083.9009999999998","2154.8789999999999","2228.29","2304.5309999999999","2383.5129999999999","2464.6790000000001","2549.6120000000001","2638.6610000000001","2732.2759999999998","2830.5749999999998","2931.4960000000001","3036.7620000000002","3146.5740000000001","3260.4720000000002","3378.6959999999999","Africa"
"TON","Tonga","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","2980.6329999999998","3166.6480000000001","3170.5700000000002","3285.0599999999999","3442.2779999999998","3562.0120000000002","3551.6390000000001","3533.8910000000001","3614.364","3736.71","3842.7190000000001","3959.2199999999998","4070.5450000000001","4132.9669999999996","4147.7110000000002","4219.5940000000001","4124.8959999999997","3928.2489999999998","3951.0149999999999","4040.8789999999999","4128.0230000000001","4313.2070000000003","4331.6790000000001","4360.0649999999996","4412.4920000000002","4464.1329999999998","4508.3689999999997","4551.4589999999998","4584.5510000000004","4653.6329999999998","4736.8509999999997","4832.5450000000001","4943.2799999999997","5067.1289999999999","5204.1760000000004","5354.4030000000002","5514.2250000000004","5686.8559999999998","5871.9160000000002","6068.4690000000001","6275.8000000000002","6494.5360000000001","6724.3029999999999","6965.1459999999997","7217.125","7480.7399999999998","7755.6509999999998","8042.5609999999997","8342.5889999999999","8657.8600000000006","8990.3619999999992","9342.8289999999997","9714.6020000000008","10106.23","10519.030000000001","10954.129999999999","11414.870000000001","11899.25","12407.93","12943.09","13503.9","null"
